"","MEblack","MEfloralwhite","MEorange","MEsienna3","MEdarkturquoise","MElightcyan1","MEpaleturquoise","MEdarkmagenta","MEwhite","MElightcyan","MEplum1","MEcyan","MEroyalblue","MEgreenyellow","MEgrey60","MEdarkolivegreen","MEpurple","MEyellowgreen","MEpink","MEskyblue","MEdarkgreen","MEivory","MElightsteelblue1","MEskyblue3","MEgrey"
"SRR7811366",-0.115282792451196,0.000537350460852822,-0.0371772422665183,-0.048304538993221,0.00117451671583647,-0.0273674865236931,-0.0784217973531281,-0.0803457823828493,-0.0577185716316663,0.140169283952859,0.223151587742919,-0.00355487246640167,0.0200696030387399,0.0320866930429924,0.0151883565875061,-0.0355274561262189,-0.0277896106293239,0.0301742461247719,0.0694514583369021,0.0997193790695393,-0.00758067050063604,-0.00248684897609996,-0.0108116686694406,-0.0121725114153452,-0.0183569635169308
"SRR3124722",0.062296210267863,0.0688235170595106,-0.00932670682200097,-0.0339997142378313,-0.0149867610323694,-0.0563063898212689,0.0802380769693452,0.01000443783448,-0.0492499071484706,-0.0531782279203585,-0.0145391529723135,-0.0298795074078324,-0.0393672998923886,-0.0513062448953841,-0.121452044544484,-0.089926968783946,-0.0188273539676506,0.0171452005078098,-0.0330489310084841,-0.0287528848662177,-0.0257669757712578,-0.015771734174473,-0.0203212456622644,-0.0231122217168047,0.0132891621335934
"SRR3124724",0.0113585794666381,0.00904429022264119,-0.0327679523463532,-0.0393181176431479,0.00764068908589719,0.0479446770094627,0.0285953566798798,-0.0833197663068851,-0.0565653708711235,-0.00482695709993143,-0.0131497041820127,-0.0109199153908684,0.019697131894682,-0.0178193280534013,-0.0286435358432617,-0.0459673514732717,-0.0479730358592369,-0.136694552103533,-0.0903248870876692,-0.050297043883052,-0.0228724921558992,-0.0147866363997339,-0.018967371894556,-0.0258698540572322,0.0173866546487468
"SRR3124726",0.0631098400966296,0.0799201621165298,0.00198554244975601,-0.0254872876453966,-0.0235717197100351,-0.0594712477276053,0.0675408405969241,0.00166492659807459,-0.0481385100825422,-0.0512687846675723,-0.014876789041189,-0.0149599953035391,-0.0225246874659462,-0.0252695061810584,-0.0429687494283163,-0.0933723823200349,-0.0285739244885456,0.0583676686111992,-0.0244412942517429,-0.0296148165072143,-0.0252183525733049,-0.0168287064119413,-0.014679269556758,-0.0251277097782081,0.0155950866138323
"SRR3124729",0.0318659509957063,0.0374316343002214,0.00558066733173483,-0.0344475935285706,-0.0243602780058315,-0.00466402329554491,0.0199416657611742,-0.0636873147890678,-0.0718314187945968,-0.0419391156761317,-0.0177603001052262,-0.0099565135626796,0.00667859798370454,0.0315172360388752,-0.0102379682982487,-0.0675543570723298,-0.0376412220899313,-0.0885520470234953,-0.0807666864807501,-0.0429199120142776,-0.0228028868902078,-0.0159602835792708,-0.0177793918566693,-0.0244642193580368,0.0288815389786693
"SRR3124731",0.0150549615578177,0.000787554163948352,-0.0244107782327848,-0.039229111029856,-0.00435381350917264,0.0375985861080766,0.0193202675581388,-0.0826616455380276,-0.0693967969359259,-0.00833729456598677,-0.0117769652052314,-0.00685174547563588,0.0233820048666497,-0.0252344415976126,-0.0401713401296582,-0.0463148300547587,-0.0465971950237301,-0.17165903846098,-0.099529351513369,-0.0505051063097477,-0.0176242091189887,-0.0138607056473765,-0.0175509918097181,-0.024799445028038,0.0458529982477397
"SRR3124735",-0.101824800568236,0.033463864395966,-0.0285610017819052,-0.0468897158266307,0.00638993575077317,-0.0613533147622317,-0.0598104545776384,-0.0554213060211325,-0.0593567593577301,0.0951662114045422,0.199690571272038,-0.0218374245717921,-0.00407903344840281,0.0295765213552096,-0.0620931793275789,-0.0330135119902646,0.0152503825908436,0.0629236406559212,0.0921150955503923,0.118172381355334,-0.00839953271226642,-0.00500890425918972,-0.00892908366477361,-0.00623404952300898,0.00576109570936649
"SRR3124737",-0.115282792451196,0.000537350460852822,-0.0371772422665183,-0.048304538993221,0.00117451671583647,-0.0273674865236931,-0.0784217973531281,-0.0803457823828493,-0.0577185716316663,0.140169283952859,0.223151587742919,-0.00355487246640167,0.0200696030387399,0.0320866930429924,0.0151883565875061,-0.0355274561262189,-0.0277896106293239,0.0301742461247719,0.0694514583369021,0.0997193790695393,-0.00758067050063604,-0.00248684897609996,-0.0108116686694406,-0.0121725114153452,-0.0183569635169308
"SRR3124740",-0.119280300170625,-0.0498006234864695,-0.0439622733367693,-0.0362283583048209,-0.00618259923494828,-0.0135080266730871,-0.0871961119158896,-0.0744181508328647,-0.0657941565759547,0.155516237769071,0.184221259656152,0.00462526651083556,0.0506006344910832,0.021596513318896,-0.0122186600451598,-0.0476223177449762,-0.0437778395411906,0.00960208225419579,0.0541099499727245,0.0827642719282803,-0.00563467094245356,-0.00687453994650975,-0.00732341641312192,-0.00759370029502227,-0.0128539753049199
"SRR3124742",0.0646681830633308,0.0527749862739623,-0.00800975520156302,-0.0273980038072966,-0.00654452322723978,-0.0280704931320833,0.0746176188763844,-0.00847251915026517,-0.0228064317219724,-0.029812480435241,-0.0241441752602161,-0.0176312550233395,-0.026584411890917,-0.0329647095688232,0.000161354519536096,-0.0741187044057792,-0.0311322576158934,0.044119143693469,-0.0257872800569058,-0.0374255456198589,-0.0255552267295511,-0.0150294938252138,-0.0203212456622644,-0.0258137084022801,0.00499734740770908
"SRR3124743",-0.113524769516677,-0.001002451668753,-0.0380683567838004,-0.0505725233443977,0.00568670081295578,-0.0258590476014298,-0.0754152276016022,-0.0785707868625549,-0.0563797390641262,0.124730510755765,0.20447305896473,-0.00817655029790833,0.0260259572154872,0.0311726139670913,0.00867864692725948,-0.0252408583367365,-0.0222623114205513,0.0131902484366316,0.0612711879267552,0.0992419708521554,-0.00981042123769832,-0.00959505771305363,-0.0135896657047681,-0.0133953947796625,-0.0101530888656041
"SRR3124745",-0.123154766274176,-0.0284433162356661,-0.0402404220167399,-0.0270792451410416,-0.00265979394375052,-0.00704756888591764,-0.0942649670307294,-0.0728539106262089,-0.0580332675767395,0.166095868179293,0.197709132817966,0.0173464466983828,0.0313827738744274,0.0376651812577322,0.00801433680564948,-0.0285551731168382,-0.0259136571057356,0.0318529333672617,0.0601906763395304,0.0919987302375185,0.00304427686931411,0.00128195490036982,-0.003061362888586,-0.00713709807992636,0.0131851439392396
"SRR3124747",0.0174592165501172,0.0162467013858464,-0.0103569449702788,-0.0363326534445639,-0.00905028143452913,0.0369817268031058,0.0140368802600157,-0.0731819498967509,-0.0619249936775167,-0.0354621765940889,-0.0177021462020257,-0.00577718921320428,0.0335124056815621,0.0239052550413622,-0.0189412593104121,-0.0418309206002934,-0.0420021176216174,-0.124484083943874,-0.0897560501413636,-0.0493343974230723,-0.0211905007920603,-0.0161143488291177,-0.0203212456622644,-0.0272835484605741,0.0246796931855596
"SRR3124748",-0.105806718467696,0.0719090731860295,-0.0273505721362059,-0.0389669173036616,0.00836378825694345,-0.0554941072954753,-0.0651090299613385,-0.0666778722572268,-0.0540893536525647,0.0844649909446424,0.167370569729506,-0.020613524017741,0.00585617805366292,0.0377616147116353,-0.0594915321731811,-0.0235971789083037,0.0126222976461597,0.0624631606226416,0.0859643192081943,0.118980178674479,-0.0182946416212064,-0.00997387264416317,-0.0190368779659432,-0.0102325410729405,-0.0256884453266449
"SRR3124750",-0.12318291052262,-0.0126087368603277,-0.0232610839139916,-0.0415144684578338,0.00878780046244288,0.00232195734858007,-0.0982176779936643,-0.0779760181990268,-0.0440098765131529,0.117111042927908,0.0927086397002728,-0.0096833019771504,-0.00744419505633182,0.0532689713075446,0.0480850805740758,0.0140561781854586,0.0161689290369148,0.0516019691023598,0.0702088490566561,0.093946740657496,-0.0152260506883412,-0.00927237676959767,-0.0128268977200779,-0.0164924509478309,-0.00967163744500727
"SRR3124752",-0.111207908650373,-0.0343395724174218,-0.0377462239963497,-0.0384004685480768,-0.00608382749236749,-0.024099741555069,-0.0779932442192999,-0.069225827902561,-0.0663891498326356,0.154452472113516,0.190058559675365,0.00312129053933315,0.0183053921538771,0.0355100483607446,0.00772949919428557,-0.0410736320096075,-0.0293353963629233,0.0449084839562308,0.0753611647235415,0.0898623840207674,-0.0045619018612442,-0.00604423786164144,-0.00333173044541679,-0.00798871723996468,0.000419664334246411
"SRR3124754",0.0665663307511625,0.0686169395617459,-0.000310269163485284,-0.0237238974108035,-0.0159893231577531,-0.0545254857681369,0.0770586393083121,0.00974283379004529,-0.0306332295256152,-0.0513873464030045,-0.0164422273712522,-0.0178006744133997,-0.00998014525883829,-0.0204507035594876,-0.0186565210421108,-0.0858680853936381,-0.0274307917077788,0.0464531678256985,-0.015747031259676,-0.0300106105507499,-0.0240399679322291,-0.0152705414144094,-0.0185542292159506,-0.0231062217597297,0.00291384999550151
"SRR3124756",0.0312814480650744,0.0144494813832435,-0.0425837523469428,-0.0405378275665201,0.0299808958238527,0.0150594695411659,0.0741257214789051,-0.0107168165288309,-0.0200301889560315,-0.0343097134919518,-0.0108514889572274,-0.0257524483353918,-0.0105377627480722,-0.0869945215133886,-0.128446166147802,-0.0502448192501986,-0.0212487487274978,0.0268780674005499,-0.0351408620424152,-0.0343740629610632,-0.0253915341297524,-0.0138576988818576,-0.0108109034077825,-0.0213249006338665,0.0077949795935653
"SRR3124759",0.0533922682565311,0.0466686211013983,-0.0363877989327345,-0.0334935140907812,0.013961444849085,-0.019315571526016,0.105340281278016,-0.00793160813643546,-0.0301570930429151,-0.0125955181917258,-0.0138062834995037,-0.0264839766993344,-0.0207127786068139,-0.0652073579534272,-0.11919440377762,-0.0769866197208694,-0.0200016517137976,-0.00241870977171563,-0.0316129544054169,-0.0342036680846076,-0.0283625050489223,-0.014047756541305,-0.0189261555200382,-0.0237436483610082,0.0107429683663251
"SRR3124761",0.06638449153595,0.0545422588198996,-0.0071703624937213,-0.0302671235976585,-0.0114629049056083,-0.0558345715267151,0.0812935021921652,0.0150342327680939,-0.0267044474480761,-0.0555548550649901,-0.020137439059072,-0.0227065369543657,-0.0204380552066651,-0.0193010479579631,-0.00910656750789258,-0.0955057225926493,-0.0278701629622029,0.0606723255837821,-0.0108803698383872,-0.0296679958513995,-0.0269582564754504,-0.0163060656767164,-0.0189875956661927,-0.0245920685988111,-0.0069970931626639
"SRR3124764",0.0450111979148683,0.0335984728348257,-0.0390464965453422,-0.0418419380570098,0.0250777633127632,-0.00964545134275065,0.0904396953813266,-0.0218001475928844,-0.0154422252180884,-0.039220103772648,-0.0166482038810506,-0.0272012074247032,-0.0273013149751695,-0.115394765199181,-0.150592662339142,-0.0503408066959284,-0.0237370550503303,-0.0179964427556938,-0.0495964796214103,-0.0397410724184293,-0.0249695539869942,-0.0162618734572674,-0.0203212456622644,-0.0167757747452847,0.00969565642702598
"SRR3124766",0.0527647985949348,0.0790757049595655,-0.0366892927990202,-0.0328859459565054,0.0173241051732235,-0.0191909840533062,0.104841203488914,-0.0264501047460481,-0.0329736401606851,-0.0242173952909383,-0.0164487905718971,-0.0275547781092311,-0.00461692035713756,-0.0939141812408948,-0.165389639850812,-0.058790588885367,-0.0228187410742079,-0.0934709370053212,-0.0620333086966873,-0.0395923046590097,-0.0214522952054802,-0.0134914538158565,-0.0189099310894836,-0.0205331515918927,0.018938410212035
"SRR3124767",0.0671302361382715,0.0600376297022063,-0.0116987851808591,-0.0300126605154067,-0.0105118940190671,-0.0585922580883259,0.0795525270956769,0.0156061387780738,-0.0280280888700812,-0.0529660902685988,-0.0215493895087671,-0.0257724243453089,-0.0182042888862316,-0.0240588401534841,-0.0145521534864044,-0.0947940276575756,-0.0285194876741689,0.0567016764188496,-0.0119669229178741,-0.0314110467967079,-0.0291995287005795,-0.0179724938278584,-0.0184078642929384,-0.0230922252222243,-0.00913483834969382
"SRR3124769",-6.67912112318208e-06,-0.00520793078597597,-0.0353316709542887,-0.0366331998868315,0.00994528771239456,0.0671991605747213,0.0198227062558454,-0.0785390558335061,-0.0739455648779692,0.0475458301593556,-0.00334992054017449,-0.0143368363255584,0.00407075664356621,-0.0353966415303221,-0.112143097118906,-0.0458896061981114,-0.0341985265364482,-0.118923707835198,-0.0872628509729543,-0.0412256570526112,-0.0209409797276693,-0.0145182973024412,-0.0184548571344558,-0.0222124932383833,0.0397405822463711
"SRR3124770",0.0396472243912617,0.0365222976107316,-0.0361641943458269,-0.0380933670245018,0.0188253919617943,-0.00911751255157139,0.0797983262055159,-0.0100047291882056,-0.0318592051895939,-0.0354867854952271,-0.00975741413966031,-0.0302895494898908,-0.0213643527907076,-0.0867803576593739,-0.140460489606812,-0.0621759598625644,-0.0216497792247926,0.0122728411397543,-0.0378049419211004,-0.0341597823793355,-0.0255585443356767,-0.0159483226828568,-0.0203212456622644,-0.0227631081252905,0.00581620151601807
"SRR3124772",0.0548617587800197,0.0499089199240958,-0.0359093381224472,-0.0329570415277615,0.0143670404830829,-0.0250958537778129,0.104890837537289,-0.00495281276419769,-0.0278366674969506,-0.0286033360570743,-0.0192673966921491,-0.0263746304467733,-0.0145144705370601,-0.0578984738350616,-0.126576803484666,-0.0743375520395898,-0.0190669704116334,0.0126293689570581,-0.0308713256021281,-0.0334370647864298,-0.0276868956909112,-0.0157474480633791,-0.0156247681154936,-0.0220755908723562,0.0118011962813914
"SRR3124775",-0.101006128004198,0.0162456868393179,-0.0394329950151479,-0.0438999552415159,0.0159355881064784,-0.0477855044417152,-0.0552446298909956,-0.0677140784759541,-0.0302192562899022,0.0893439235465387,0.196557163010073,-0.0218051111742126,0.024488466386795,0.0224079994724121,-0.0700820209245763,-0.0130428716163022,-0.00645527057683599,0.0326870625978587,0.0782595155929038,0.109325942831069,-0.0118157093257659,-0.00832666574795895,-0.0170667943750349,-0.00803783956406066,-0.0238675836622155
"SRR3124986",-0.117770350017928,0.0066544762645719,-0.0403506150227119,-0.0511495075465383,0.0104554167733584,0.00198801252393069,-0.0795754321711261,-0.0833935797044678,-0.0357362569846971,0.147736393217599,0.113583295868803,-0.00633528099025772,-0.0274447499880246,0.0433235849156686,0.0509632402885284,0.0012042026274972,-0.01911890887801,0.0428678664604721,0.070309297294773,0.0865026149954212,-0.0131357666464998,-0.00762658275632828,-0.0126874858866616,-0.0124653697912613,0.000263317762261835
"SRR3124987",-0.101468077253655,0.0307368008385056,-0.0402813836990676,-0.0501942541244701,0.0228733677499909,-0.0423863024697382,-0.0605049293100905,-0.069987336221369,-0.0171148836570749,0.0726402202154665,0.209729078896211,-0.0152112000347068,-0.00341848711838018,0.0344919853993849,0.0223710924969648,-0.0128930018076674,-0.00944567802675934,0.0513801170768773,0.0861093507951597,0.10595317925103,-0.0125551727404261,-0.00591778259970802,-0.0141498343472214,-0.015030351629675,-0.0193367388329821
"SRR3124990",-0.10396969973742,0.0346876857021513,-0.0393017857371107,-0.0569237286312714,0.0111722464438538,-0.0557554953471631,-0.0599518429741152,-0.0590426198198009,-0.037273200246704,0.11804303121983,0.22131923989026,-0.00965477962151145,-0.0385478522629304,0.047068826951472,-0.0251047241280033,-0.0280263360571521,-0.0120208588731647,0.056309920813504,0.0896019425177207,0.108823460843728,-0.0101730780947968,-0.00549358036871054,-0.0119325078015075,-0.00137932514099634,0.00013908289738577
"SRR3124992",-0.121887020304349,-0.00891609278046219,-0.0448373325283207,-0.045391211230611,0.0186683876982323,0.00878728633912022,-0.0745139276088696,-0.0851602021256781,-0.0307160133024149,0.14914467012078,0.133533842967282,-0.0195592110589785,0.0102203349265264,0.0199291434570308,-0.0535347350583088,0.0157498983539864,-0.00389494389863285,0.0252393275157152,0.0624213382848725,0.0924123751167392,-0.0120701247861442,-0.0083855981697313,-0.0137905407878911,-0.0111315676744519,-0.0199440595100536
"SRR3124994",-0.105301284310305,0.0263145577011175,-0.0511639988702767,-0.0520849761247842,0.0124094562678415,-0.0330151268025824,-0.0628292388760237,-0.0732952809839338,-0.0258066944651557,0.128360175965141,0.227545116115561,-0.00644735952469204,0.000548441938387613,0.0305096111627872,0.0311274689943139,-0.0347097227290224,-0.0402382103533542,0.0319613114415103,0.0818690853474109,0.0940526188038929,-0.00881285122081893,-0.00725254018212839,-0.00890322814895861,-0.0114432598073062,-0.0280585946161072
"SRR3124997",-0.114349840576421,0.0258446822148528,-0.0314780449723919,-0.0434962524338682,-0.0013414937937161,-0.0429024136642134,-0.0803107105779014,-0.0649972931094262,-0.0415478179817144,0.137999648029914,0.191380542872743,-0.00481043530257623,-0.021473311012154,0.0738114435578566,0.0539059053531024,-0.0433776747630655,-0.0281208634800777,0.0792539635763206,0.0861864285362456,0.100900752254179,-0.00946440205176753,-0.00475576824873019,-0.00654290390940467,-0.00653647756619454,-0.0208760636189058
"SRR3124998",-0.123611270793452,0.0147024836619422,-0.0471252417057258,-0.0418745518866923,0.012482748300206,0.00441888315201767,-0.0789852030316651,-0.0820406932819472,-0.0416411807969026,0.166324550630762,0.144141857128778,-0.00940753003074204,-0.0137151039188679,0.0215415058342125,-0.048042728655272,0.00374965255160609,-0.0125207082273229,0.0266199918314863,0.064779381750055,0.090532376597336,-0.012443772043818,-0.00782743008694011,-0.010300329346179,-0.0081353002801207,-0.020176163075842
"SRR3125002",0.063522357940752,0.0771830772397409,-4.62775304357057e-05,-0.0281296440085504,-0.0228747463418787,-0.0513615522041604,0.0665864653199164,-0.00878332197448944,-0.0477331151206271,-0.0554455382309852,-0.0195621729503389,-0.0161830728192957,-0.0131029205995861,-0.0271171325170018,-0.0212858395646963,-0.0944074933591828,-0.0331108293806998,0.0457883751777529,-0.0348740420373319,-0.0355074506543934,-0.0253977689680165,-0.0159548470103556,-0.00937976118916246,-0.0302169975159314,0.0120767821232783
"SRR3125004",-0.110019434243791,0.0272041587661626,-0.0409616885357195,-0.0538604550215137,0.0142541109178605,-0.0341532871989866,-0.0686961371370673,-0.0755263165844797,-0.0235964043203045,0.106259854170474,0.233159472295999,-0.00115095741056496,-0.0151031837141348,0.0513124325841165,0.0330675939313629,-0.0243316398215796,-0.0201054985092401,0.0444055241728456,0.0765075666534576,0.102048754415607,-0.0142182810370977,-0.00506538180048928,-0.0119531129011725,-0.0144892891684431,-0.021129559236787
"SRR3125005",0.019424393296235,0.0214406754700922,-0.0100621998137257,-0.0316310421571925,-0.00735539237793263,0.031141038863279,0.0238433306052669,-0.071239934152606,-0.070150370671471,-0.0305645454535531,-0.0108299683744986,-0.0166037390438227,0.0348667024043594,0.000225071194223994,-0.116333804876466,-0.0397409127088114,-0.0255678357241815,-0.127497742361417,-0.0932649113818922,-0.0423977453025853,-0.0215956567710197,-0.0145552389268081,-0.0148601903613642,-0.0235589015423425,0.0290616461355271
"SRR30310344",-0.000348481409181835,0.0485904432774311,-0.00379756522046384,-0.0319886823109207,-0.00424713858980624,0.0435482002790767,-0.0312102012468358,0.0162867292248097,-0.0250201180327276,0.0230665480325308,-0.0194913749724379,-0.00177951639507683,-0.026634445231133,0.00843947163130869,0.0449300194159751,0.000566801422383727,-0.0252950056881262,-0.0170113663551623,-0.0249652732063797,-0.0272622662475795,0.0376455747621578,-0.00959324475513748,-0.00582208682063923,-0.0108268346604713,0.0592394853868644
"SRR30310345",0.000755494442317905,0.070700447484955,-0.0214700186372612,0.0237655776840556,-0.0181008056676204,0.00120020141742263,-0.0160862897414609,0.0133774268552406,-0.0249695501183879,0.114544245629865,0.00156421997923391,0.0596059298615529,-0.00434569107473487,-0.0264059047576803,0.0205926261408676,-0.0367378599965902,-0.0375140268854053,-0.0689184879683077,-0.0157308116647481,-0.00450773848692281,0.15080539402602,0.185653644073169,0.00871079316804922,0.0789868288061128,0.0615045963835808
"SRR30310346",0.0134661342678546,0.0282344605377661,0.00253880958173313,-0.0226855662581773,-0.0195165752113743,-0.0133370786396056,-0.00757555748462242,0.0826387596111951,-0.0247770082821284,0.087699813352634,-0.00201890490989708,0.0045532886092597,-0.0928839561870965,-0.0153980042828076,0.0359664088794696,-0.0285928636639513,-0.00852528116392919,-0.00367153809540318,0.00419600143042456,0.00324535176485151,0.320104372197864,0.606226108541473,0.110480325020753,0.0927471688345919,0.102240707515118
"SRR30310347",0.0194304048042818,0.040849086767338,-0.0011285232965188,-0.0193037363621996,-0.0200499217171655,-0.0171990337425246,-0.00497560337624854,0.0650830456672873,-0.0157402952541075,0.0929664412388735,-0.00282701742800513,0.0122180066200898,-0.124083243708128,-0.0190327796287698,0.0497453055680053,-0.0310058414942671,-0.0116173324208403,-0.032532107332205,-0.00615459950632212,0.000570034832855612,0.268001242639757,0.603103820217968,0.094572454942138,0.15334874485277,0.100202247080124
"SRR30310348",0.0233892520258864,0.0570688006296324,-0.00540427665384927,0.025446195565703,-0.0260922413186143,-0.0214037686062231,-0.00616459339465445,0.0573578081823512,-0.0183947422560134,0.0980583728296895,-0.00592528204860439,0.051281126757278,-0.0376505688034643,-0.027006649099342,0.036522164452618,-0.0547312857899014,-0.0276691773180804,-0.0144582895900567,0.00628528295144837,-0.00314522271038268,0.153286719893687,0.106660546862279,0.0128755066370844,0.0341796943294556,0.0421708480083244
"SRR30310349",0.0355165365820739,0.0362700546788704,-0.00826726176381605,-0.0274961611565885,-0.0170971858270246,-0.0227953495250173,0.00765639416873259,0.0663132916896382,-0.0028396245488487,0.065716608359,-0.014329339863446,-0.00729765641726936,-0.0984777453849991,-0.0270021856565415,0.0437373619009427,-0.0505314967724759,-0.0248085637836206,-0.0317300464644134,-0.00753354281376981,-0.0158305266780649,0.0605374079048675,-0.00891391480663657,-0.00962520067771952,-0.0103049251026809,0.0406507940730096
"SRR30310350",0.0251615239455306,0.0623945467155385,9.96843261831492e-05,0.0297670536283078,-0.0303752555240584,-0.0284210700889866,-0.00655600628905228,0.0841290385800638,-0.003822820700099,0.0909822613280695,-0.00655286800932956,0.0519865473980904,-0.0367759426838993,-0.00186181447025827,0.0464318147473729,-0.0594811159460071,-0.0248881557496106,0.0185639341993947,0.0195764052928512,-0.000625179858997873,0.179868912033673,0.156917357256819,0.0297818476582065,0.0240799269276097,0.041235226464606
"SRR30310351",-0.027923339150866,0.0144939599496875,-0.00448093420931729,0.0142838222135273,0.00714561667439597,0.0524340120624293,-0.0376844491036354,-0.0141570561357289,-0.0225264373328299,0.0729142559929371,-0.00362839788196047,0.0344374565101343,-0.00446294161283222,-0.0190199742670878,0.0440601037416014,0.0407315156241696,-0.0169814608087926,-0.0965003270995377,-0.0495219162057748,-0.0149786798737939,0.143872320871393,0.0603216856936738,-0.00271930787639233,0.105850366524035,0.0996589220008814
"SRR30310352",-0.00725683046768049,0.00849744039515802,-0.0164997355555477,0.0250280719730934,0.00797614699917773,0.0525669919292531,-0.0156661448981392,0.0239502402984954,-0.0165799389365934,0.0936363755479426,-0.0143226462695566,0.0540579335864133,-0.0244380897627389,-0.0230693142226676,0.054882344058323,0.00352164555918319,-0.02077323025765,-0.0696129650055757,-0.024213844141994,-0.0214836442266433,0.199927279882741,0.0671153544292479,0.0272854744857566,0.0751278797724079,0.0880866659178736
"SRR30310353",-0.0120494781254692,-0.0127810198500802,-0.00477972788523182,0.0414444153684762,0.00436855565933454,0.0457962198995623,-0.0215752952431743,0.0192000047203846,-0.0118336413707586,0.0755485017972152,2.61575018017339e-06,0.090622653245856,0.0296354362274556,-0.037270156028068,0.0303981003502413,0.0261285671051921,-0.0119417807361514,-0.10332674673876,-0.0432879539184933,-0.0197513248360531,0.285442063220218,0.0960888002324721,0.0213800159357609,0.119260473649204,0.0928385410508679
"SRR30310354",-0.00284423409357146,0.0324831652020827,-0.0100020046405212,-0.025242766530395,-0.00297287857884957,0.0234881447592874,-0.0254952385857212,0.0299251037090575,-0.0224469693435487,0.0375330945294672,-0.0178941678929497,-0.00312715167805057,-0.04213936580812,0.00234192101749724,0.0501939259170062,-0.0212790785128418,-0.0226848996264806,-0.0269727082059086,-0.00491079792811078,-0.0164607910412783,0.122086388134763,0.0152914414574816,0.007078927318703,0.0061886221806622,0.0697416545939365
"SRR30310355",-0.0108226906148592,0.0258183391227823,-0.0168766856114376,-0.0344825317632898,0.00298726622702306,0.0304136476291669,-0.0252138504565566,0.0223989452466889,-0.02259174148083,0.0245742053333735,-0.0151695538700157,-0.0101810007386296,-0.0227961852843278,-0.00642151981497705,0.0418560861560818,-0.00803210564904475,-0.0290965159142974,-0.0365129626873984,-0.00553230679357697,-0.0180399400760811,0.0489938715128966,-0.0102400886882231,-0.00690060983325456,-0.00917081163856407,0.0698478113129552
"SRR30310356",-0.0122087824867302,0.0198008103963631,-0.0134715470651808,-0.0162640147370188,0.00303054321405682,0.0450992990284305,-0.025232306258455,0.0190970709339657,-0.0204266230334867,0.0690306732251527,-0.0118942630058939,0.00566091518701043,-0.0100572714228289,-0.00929664279454322,0.0355504556787214,-0.0055178059119263,-0.0252748221335535,-0.0479605931229973,-0.0157850301668513,-0.019518020452916,0.153212205191086,0.0168624189088792,0.0111714893016011,-0.00200757421812982,0.0775473330608611
"SRR30310357",0.0186104016824875,0.0527146334925656,-0.000999130591090417,-0.0323246599941412,-0.0173881912172684,-0.00832065644943226,-0.0089145564415926,0.0718456379533492,-0.0134810697872384,0.0337058966816605,-0.0163402423937734,-0.00879843040889327,-0.0551316375088388,-0.0041975399448782,0.0438600962434786,-0.0509917820479804,-0.0258582336787776,0.014402192140235,0.0158460518732147,-0.0120642007068232,0.0943447985523598,-0.00576589122346008,0.012693431365258,-0.00504077303483538,0.0553040830616725
"SRR30310358",0.0389205072253328,0.0700543397224512,0.00871185259387895,-0.0330127295982402,-0.0368917940601738,-0.0404456078825168,-0.00507089852393401,0.0989069824586962,-0.0116876978049663,0.052300836254286,-0.0101017767214724,-0.00741417065636968,-0.116099306243413,0.00606728921980543,0.0696538404363437,-0.0701736539444145,-0.0239751953642567,0.046032858645373,0.0267415688649016,-0.00857153269065388,0.0710326878199337,-0.00564701653135096,-0.00213907442365375,0.00141206839007475,0.0504597580682065
"SRR30310359",0.0168667821150821,0.0592013034101473,0.00512167382724461,-0.0297184616298552,-0.0190534581620646,0.0116342100348001,-0.023874734413181,0.0354490943585782,-0.0357432565105119,0.0413640575729112,-0.0178024629858765,-0.00166967196727305,-0.0781788157671026,-0.0130925005458751,0.0430092024007578,-0.030052554590709,-0.0241499026893164,-0.0238255300062339,-0.0152827784341115,-0.020917866773134,0.100291486568346,-0.00494271666754181,0.00710555986013714,-0.00547882129652211,0.0717185758548367
"SRR30310360",0.0224472692420749,0.0522315647911256,0.000836810729847164,-0.0260541977854464,-0.0227515471351698,-0.00395701936968312,-0.0137738778392349,0.0612938465344718,-0.0255803694714567,0.053086198038088,-0.0165770169258349,-0.00631497471727474,-0.0557042971699991,-0.00744322267103114,0.0478689728410552,-0.0477214803003311,-0.0239613554453583,-0.00175755156802279,0.000999539131115816,-0.0163264890636966,0.104661423665503,-0.00252089733751278,0.0209542028573019,-0.00527345486238683,0.0611456496361362
"SRR30310361",-0.00174548862726998,0.015450095202997,-0.00366270182144594,0.038628724155934,-0.00707300826456511,0.0286694471299363,-0.0165288838209785,0.0541661237989632,-0.0179277770496841,0.0674183811910165,-0.00211591365403735,0.0862227866308421,0.0255315263209815,-0.0147677170645541,0.0303180802891041,-0.00617169724806919,-0.0120173517401871,-0.0379246262043275,-0.0131117704531622,-0.0110655623833768,0.287630664219364,0.244566849663296,0.064366639993265,0.138930234126875,0.0828441405970582
"SRR30310362",-0.01127716026411,0.0286492227363297,-0.00934418452724729,0.0366186240078925,-0.00148188478584682,0.0385471546719889,-0.0196462610531569,0.040171077409945,-0.016247238462316,0.0828328962829018,1.9552113413451e-05,0.0730493578580308,0.0139975696066579,-0.0192200345391535,0.0308173047597475,0.00959962301445011,-0.0190009967355219,-0.0640748670209874,-0.0258669386381966,-0.0115559527092266,0.230147576985614,0.165691728320015,0.0351592032674749,0.159292711145892,0.0896210065842885
