"","MEpink","MEturquoise","MEgreenyellow","MEpaleturquoise","MEdarkred","MEmagenta","MEskyblue","MEdarkolivegreen","MEdarkturquoise","MEdarkgreen","MEcyan","MEgreen","MEblue","MEdarkorange","MEsaddlebrown","MEblack","MEwhite","MEgrey"
"SRR30606517",-0.106037512537483,-0.0524219371196991,0.0388770219947157,-0.00681062064820175,-0.0289433694217371,-0.00482091961484993,-0.0446861096698742,-0.016029067313128,-0.0265836428690535,-0.0357090422719651,-0.0143441891006696,-0.0200577681501058,0.0217294964491285,-0.0358362943149986,-0.0458263534923562,0.0489874993749464,-0.0347191920472722,-0.00895995927973888
"SRR30606518",-0.0878477372072842,-0.0520775534404664,0.0565249930144002,0.0161091661552146,-0.0348695044364867,-0.0120511328585125,-0.0299011674609978,-0.0162060408891331,-0.0247359152350786,-0.050930124010641,-0.0130853054506666,-0.0255291618956495,0.0443994432497708,-0.0371607716862738,-0.0270745156980854,0.008150520950666,-0.0509984631480499,0.0558050786751745
"SRR30606519",-0.0782659708209326,-0.0497752555347201,0.0599713666919465,0.0138940850267874,-0.0402436952662731,-0.00922034208380603,-0.039831408784696,-0.016650496022715,-0.0247871058531792,-0.0472651263233231,-0.0142344950704133,-0.023164746048942,0.0408749339070197,-0.0391529465810906,-0.0241792735763193,0.00919505201255221,-0.0491966334114027,-0.0158291222684564
"SRR30606520",-0.105140616545647,-0.0519753939174832,0.052820906997113,0.0108293167454428,-0.0289320407121897,-0.012735820103737,-0.041778166336458,-0.0144740570814431,-0.0263502019798358,-0.0402691208044201,-0.0143320569743933,-0.0229491119418594,0.026753212505629,-0.0378210793573523,-0.0450832854782924,0.0395526895180345,-0.0429768871928884,-0.00943144390146947
"SRR30606521",0.0906374880125035,-0.00608867291497608,0.0962941571959973,0.0185840234668232,-0.0693662185765357,-0.0164364150274526,-0.0592141506658547,-0.0117793820038355,-0.0127955534361915,-0.0465963515361237,-0.00816338598355759,-0.00442523408414704,0.0394889845329499,-0.0114935780883316,0.100176942219523,-0.0770687423083173,-0.0437803418342385,-0.0135542670880522
"SRR30606522",0.0422814986500635,-0.0108789348262997,0.132254658784173,0.045510985664585,-0.0853271692825299,-0.0137826984324592,-0.054488627648219,-0.0118420505300628,-0.016769433254081,-0.0448870148441984,-0.00994095394231987,-0.00968937565307653,0.0201609844177515,-0.0223900746226324,0.0777296290844039,-0.0246955276170256,-0.0317546967433052,-0.0104694780774537
"SRR30606523",-0.1035336571482,-0.0512891586851494,0.0510966456963634,-0.00778438366707928,-0.0352069126349403,-0.00963615100221912,-0.0501340959846242,-0.0177690436811633,-0.0238022890158456,-0.0351817773435539,-0.0115922898571545,-0.0191861089778206,0.0207844812922401,-0.0386817289688124,-0.0379207748047511,0.0506423983857645,-0.0387348006546349,0.0301592390164809
"SRR30606524",0.00682358805124629,-0.0182544794775501,0.128869641358755,0.053236036212335,-0.0716541167194021,-0.00949358592132099,-0.043379381924155,-0.00875253749010055,-0.0185094706811926,-0.0359954452863704,-0.0124326173910005,-0.0109606492345463,0.019226943330577,-0.0385388455979871,0.0508828780869046,-0.00139048560074747,-0.0367576395874397,-0.00382729284315786
"SRR30606525",-0.123774331821388,-0.0457658168096885,0.080394581560889,0.0257282061032006,-0.0305336583651741,-0.00390412071378537,-0.044384803906554,-0.0183826850320323,-0.0256316759034978,-0.0280466962307091,-0.0126843489936091,-0.0209759939414517,0.00417476835289825,-0.0459818027479158,-0.0664234842508993,0.0738403923156268,-0.0345161267666574,0.00327327669190717
"SRR30606526",-0.0833138850504529,-0.0391224728315335,0.112752244749614,0.034814893630744,-0.0686101257139946,0.000509775530481341,-0.058868758577898,-0.00564441479373938,-0.0205439043050584,-0.0273868692087829,-0.0106092506854359,-0.0168953863719186,0.0135824520834883,-0.0458457803717979,-0.0172428430095042,0.0469948395175124,-0.0370023536219224,-0.0146358163769969
"SRR30606527",-0.123069739163446,-0.0379519986536576,0.0958385400324779,0.0585963245474634,0.000153416658263448,-0.0109086476687986,-0.0187544239631797,-0.0179758690405034,-0.0221599164188164,-0.0203810237108084,-0.0123464780109113,-0.0226858833266634,-0.0143178661711899,-0.0440623248348004,-0.0452297784323251,0.0963853982850757,-0.0304528728319985,-0.00905332258051616
"SRR30606528",-0.126872899842133,-0.0379322637101726,0.108280015650096,0.0459293539761564,-0.013247379119147,-0.00835327045648699,-0.0443432954814901,-0.00434711858880453,-0.0225889865979674,-0.0134408139768778,-0.0106258507875327,-0.0201406555437768,-0.0311475952012279,-0.0427489992336771,-0.0592297490050226,0.108478980699376,-0.0194273240185136,-0.00859856745870942
"SRR30606529",-0.0479848838980641,-0.0235280665928526,0.131274133750715,0.0646366199797514,-0.0269092225252943,-0.0153585000081912,-0.0420357203009721,-0.0117592928473699,-0.02117377374506,-0.0213791903231081,-0.0114253142095792,-0.0173331080053293,-0.00614842379740381,-0.0433152513349554,0.0136369922183244,0.0573630748207976,-0.0287771358279378,0.0201080779788218
"SRR30606530",-0.00152110870185937,-0.026221874470172,0.088360382108712,0.0123503148184932,-0.0473066549886895,-0.0183724774804315,-0.0489689338417259,-0.0121141216770193,-0.0231142693034896,-0.0188328787689988,-0.00952162830560981,-0.0242140464668944,0.016925762516835,-0.01391261246014,0.0454982408726221,0.0338426360412903,0.0260855372583466,-0.00925960904552404
"SRR30606531",-0.0889497234331378,-0.0395037955721954,0.0863432140297947,0.0201538749636766,-0.0044266135091074,-0.00496450558875429,-0.035154901295779,-0.0105751709707435,-0.0264799867153724,-0.00356815588739361,-0.0108011917501354,-0.0251673969290458,-0.0174338549490534,-0.0161645065876134,-0.0296445339198968,0.106117276870136,0.0351455649812337,-0.00724445671645474
"SRR30606532",-0.00834482867361216,-0.0457885309825118,0.0242471047798357,-0.0460148791094505,-0.0600441220520498,-0.0133069457027562,-0.0280577324539215,-0.0110008326473477,-0.0217114589666176,-0.0551988010318776,-0.0134127616513435,-0.0187149551879135,0.0862027307744141,-0.0352104775191058,0.0561822575503311,-0.0777285342873443,-0.075108979533114,-0.0164501839218132
"SRR30606533",-0.00740021395439814,-0.041419534038972,0.0358108351660603,-0.0181494830706219,-0.0615801815646702,-0.012015431641089,-0.0273233947144696,-0.0168182442669662,-0.0232601816467287,-0.0533354675615632,-0.0163830412400179,-0.0175963663640497,0.0738089578979946,-0.029209858226069,0.0538989021037067,-0.0751359562757452,-0.0738280525682899,-0.0100684835809847
"SRR18568313",-0.0315499728663101,0.0331628572231317,-0.0483796188173424,-0.00494735236619284,0.0283934500992957,0.00354013989150011,0.061415674577534,0.112607346201061,0.0833904643077048,-0.0370622507180722,0.00110754032158493,-0.010391393867536,0.00508855206543947,0.0413443552492671,0.0660955277552742,0.00302655119941158,0.0477942534588669,0.0327223653670804
"SRR18568314",-0.0320429928907214,0.0329177914041719,-0.0597725409063159,-0.00262585928397993,0.0394771493692829,0.00587033507004311,0.0763826740013163,0.0477106389156728,0.0755059527341208,-0.0419060397074132,-0.00312091313008838,-0.0145209514882496,0.0137025542435969,0.0336283737394084,0.0634473072713298,-0.00509912684891491,0.0415038435312962,0.00114228840463419
"SRR18568315",-0.00985159280889845,0.0391808375904536,-0.0537281081402436,-0.0127094654509492,0.0233743105678976,0.00187457929670445,0.0655855100901443,0.116325876268529,0.0691876640802626,-0.0528241225600049,-0.00621863724370822,-0.0139320450233701,0.0187202349503715,0.0451477629747069,0.0749359959789047,-0.0285051211060571,0.0426503484576583,-0.013368770287006
"SRR18568316",0.0574405450833622,0.069961323066362,0.0122357774132046,-0.00695789045513406,-0.0736876708548791,0.00561696612901665,0.0614898372122228,0.252796276358746,0.159633163505934,-0.0587982141920512,0.00127187453322159,-0.00334479821002055,0.0165596246422727,0.0225479531806783,0.124351193485308,-0.0501622027692393,0.0529741528406499,-0.0214671585224471
"SRR18568317",0.0588183666298294,0.0671653351329825,0.0310352236581084,-0.00082107155592373,-0.0917810286671144,0.00320463581946653,0.0643742898417607,0.171359822301035,0.25217911306362,-0.059832844570693,-0.000582377834171059,-0.00727660785891526,0.0202513117583179,0.0183821367376282,0.130390058310922,-0.0578342806786092,0.0501590413600493,-0.0236735464533832
"SRR18568318",0.0630695597962755,0.0582373873148566,0.0713157093016103,0.0135493203364423,-0.128702210569563,-0.00272946862225118,0.066086253651453,-0.00712809112865545,0.346056038190588,-0.0612112361712184,-0.00778774482623807,-0.0164090005842996,0.0316462294546934,0.00569930510185985,0.131579525897796,-0.0801647108063658,0.0464329546396101,-0.0121093666053222
"SRR18568319",0.101758083286012,0.0970686800593289,0.0768580197484713,0.0429699661398832,-0.0642962445428456,0.00270974738436863,0.0819032486486868,0.0317434066622693,0.215335905312217,-0.0641124219965317,9.93352749934708e-05,-0.00742401464730172,0.0181427991377039,-0.0389757788826071,0.129297494637791,-0.0870633283750118,0.022798828876318,-0.016750090123034
"SRR18568320",0.0918712093029814,0.0940891832108349,0.0497718786362721,0.00914822173440926,-0.0833455038406294,0.00244060055535538,0.0728934510939228,0.0306890653449507,0.171742880919261,-0.061876321950543,-0.00216965472889391,-0.00908943260600439,0.0157207635935937,-0.0257930312719806,0.136817434575828,-0.0740514183653438,0.0358271950884468,-0.00819927992302463
"SRR18568321",0.110953743273453,0.0911722145161605,0.0484734969203277,0.0371153985911226,-0.00602548901115644,0.00395821132236221,0.0899193858204404,0.00519974266329234,0.334988447510944,-0.067504109649305,0.0033133425366479,-0.0015744167765927,0.0217296637850649,-0.0391810383437862,0.130696254766124,-0.0959379273577122,0.0222338807253038,0.0501061555899137
"SRR18568322",-0.0277958485030025,0.0381355604746812,-0.0684690135192115,-0.0366382202549107,0.0741414303447781,0.0128107756614974,0.0660239276673192,0.0593707504116276,0.0468789798982008,0.00755657319307877,0.00152230618917809,-0.00461520462848194,-0.0378541152642674,0.0384079912841593,0.0576590190399239,0.0742676816531856,0.0609854736247147,0.00219242506420157
"SRR18568323",-0.0129790578279818,0.0358956442515443,-0.0574984228215236,-0.0292412874475231,0.0597092940130623,0.0115617213841802,0.0674126034120729,0.0378689459119266,0.0372109440417903,-0.00908917868121702,-0.0030941971333893,-0.00728728761250995,-0.0193019530610742,0.0333504212300364,0.0608563002938927,0.0492985945421937,0.0518429406165752,0.0306357645503559
"SRR18568324",-0.00697183778746244,0.0479942580533339,-0.0250497307674971,-0.0141700227947458,0.0174853510861212,0.0100475610691862,0.0515366509484701,0.0443395168002821,0.0480058213358467,-0.0167759519911968,-0.00575801237553798,-0.0101779613069879,-0.0247184167957457,0.0310111375221025,0.0562060283618596,0.0481340638475819,0.0547483450207783,-0.00982042474004293
"SRR18568325",0.0106142436178837,0.0439016110252485,-0.00530580905294933,-0.0185560112209091,-0.0490420523057202,0.00634567731642104,0.0663468894043596,0.0209080757134059,0.129699016004565,0.00258479815156956,-0.00377502212509458,-0.0146567934565913,-0.0202816560490212,0.0227107421382079,0.0925914299167806,0.0372530167109025,0.0548633918154002,-0.0114178190024129
"SRR18568326",0.0170277802094621,0.0470162916527944,-0.00912000856036535,-0.0133117191033175,-0.0292928426044889,0.00403854179690465,0.0640988893153227,0.0273136668750736,0.0694697489584629,0.00137828967543048,-0.00484865704631802,-0.0158526189646321,-0.0236484808994212,0.0166800352912438,0.0893722920469293,0.0366129003757512,0.0539694644260402,-0.00897558568725644
"SRR18568327",-0.000832790672572771,0.041448177737487,-0.0246183560571878,-0.0316363269246241,-0.0849760525388534,0.00235108689393965,0.0833726213969753,0.00869821332947566,0.207156534935516,0.00275831549018749,-0.00563259705954882,-0.0124754826498329,-0.0121079829307184,0.0193234140595768,0.0915258898609811,0.0336096512957862,0.0622249671863028,-0.0100260841721994
"SRR18568328",0.100130259482774,0.0880756329977516,0.0961690778280092,0.0491066907483513,-0.0848682762230168,-0.00458480837160432,0.0583196948705818,0.230410217156017,0.277621167794858,-0.05825887912029,0.00587789958877626,0.00198587493804881,0.0169672598679496,-0.0369713803688546,0.12978496198946,-0.0720549102745611,0.0258021879328151,-0.0084276217196899
"SRR18568329",0.0864097731730573,0.0815492087857422,0.0751287180845664,0.00305336703792772,-0.115768087760215,0.0239810077018289,0.0482096956815847,0.593229750687949,0.299627236887073,-0.0396566173233682,0.0223797962441918,0.0248692935729003,0.010700626149199,-0.0143769599718246,0.145780731960061,-0.0477756453515759,0.0427554746867929,-0.00939147764229195
"SRR18568330",0.094559732944675,0.0862223685563238,0.0926638829396819,0.0307409581969427,-0.088865090561635,0.012132602859831,0.0554858823524374,0.493747428226926,0.293567383092444,-0.0508340858672044,0.0181928833715566,0.0197989111907301,0.0143689279980075,-0.0263077999355569,0.136280100573017,-0.0620387394543342,0.032613775177397,-0.00943364608360062
"SRR24107301",0.0265650680991604,0.0940623462945913,0.0680090063843979,0.0718916112387386,0.0529357929493201,0.00132442666958062,0.0254198457027176,-0.0132083812950907,0.0334214567178851,0.0292329927126377,-0.0062955090021771,-0.0123434326994851,-0.0900428040623571,-0.0313866345539072,-0.0741377011029491,-0.0373976154140131,0.00326467022521254,-0.00252012884443028
"SRR24107302",0.0277310229807088,0.0948829892556678,0.057792963105348,0.0708900363371918,0.0587124976206038,0.00796596084439597,0.0276889440968924,-0.0142487844102263,0.0312023520348423,0.0296991727630466,-0.00546539644207973,-0.0109988527913951,-0.0909378697114636,-0.0315425007551252,-0.0756323725758073,-0.0370113335746632,0.00488241255851303,-0.00932286244412119
"SRR24107303",0.0340092571529098,0.0990820117635519,0.0907560861581538,0.0921262992583326,0.0106194836460164,-0.0046676425624964,0.0162061741118167,-0.0186401542313969,0.0273522494808053,0.0481985366913072,-0.0073368735411223,-0.013774625915949,-0.0958829597441719,-0.0292535771263479,-0.0708152807591302,-0.0372745655393205,0.0022568317442099,-0.013368770287006
"SRR24107304",0.0314345919027931,0.0999678618642973,0.0850123300245351,0.0843920677702932,0.0398963278765259,0.00995278654194863,0.0260891621059614,-0.0161561908064088,0.0293174311195015,0.0528990588651606,-0.000777783250331263,-0.0115131900058329,-0.0968989305317437,-0.0356630941187449,-0.0677792589777385,-0.032267382335578,0.0013754422929181,-0.010583189284096
"SRR24107305",0.069293451032552,0.110787669765001,0.0813163813633722,0.0712279030282206,0.032561029990001,0.021201584763061,0.012123441361595,-0.0131771269526793,-0.00627451200223788,0.0399524940249282,-0.00458002912437808,-0.0110929934848359,-0.0866541663061584,-0.0334342761054532,-0.0580670964131376,-0.0461219404623574,0.0126137313231981,-0.0094668157445691
"SRR24107306",0.0694364619153997,0.109524365339875,0.0817633888145647,0.0713074102101224,0.0251901430855812,0.0205514532235454,0.00735260061337148,-0.0125035591068188,-0.00597769271944484,0.0411485933667655,-0.00587296471341156,-0.0109567375421885,-0.0866761332192574,-0.0325321603107112,-0.0610567648553872,-0.0449685927241241,0.0128828978056935,-0.0228159836733454
