"","MEgreen","MEviolet","MEblue","MEdarkgreen","MEpurple","MEblack","MEcyan","MElightyellow","MEdarkmagenta","MEskyblue3","MEyellowgreen","MEdarkgrey","MEdarkolivegreen","MEorange","MEdarkorange","MEpink","MEtan","MEyellow","MEgrey60","MEskyblue"
"SRR3124767",0.0604200427930586,0.0745180408783217,-0.0503362329121321,-0.028811854034452,-0.0193189766081219,-0.032335284684464,-0.0341999221803672,0.0141631233415905,-0.0258307573857923,-0.0173801589728884,-0.0246293553672361,0.0495772751036419,0.0235236122286456,-0.0189943527959737,-0.032535695811768,-0.0196923671981386,-0.0174251567915186,-0.029169859354697,-0.0579788441112853,-0.0180093158619208
"SRR3124769",0.0120405544915802,-0.0814663081002334,-0.0259872723764703,-0.0100857364676896,-0.0948706302049632,0.0671134856347362,0.0258327026353203,-0.0439674755023789,-0.0227128121683505,-0.0173801589728884,-0.0864767218497782,-0.055102896385392,-0.103438256158517,0.00871467189263391,-0.0325849436250437,-0.0208235173070167,-0.0144215028644648,-0.0213752404015162,0.0519010121229056,0.0828008878991358
"SRR3124770",0.0335177148332186,-0.0039098672482816,-0.0404324312590353,-0.0654177370704558,-0.134572639092147,0.00932732263061724,0.00380749374345981,0.00897904367850024,-0.0244248820747258,-0.0173801589728884,-0.0556703599463154,0.0310906672786894,-0.0224307534789926,-0.0263549217873232,-0.0450699036864796,-0.0331515766476939,-0.0164459788188187,-0.0255596477800776,-0.036652926051662,-0.00661309773942181
"SRR3124772",0.0474742039058142,0.0371246253894092,-0.0465069622854087,-0.0448548559867003,-0.105408970716069,-0.00524835079491824,-0.00477441721078497,0.0217001770292713,-0.0252718374606042,-0.0147895887431503,-0.05507297073685,0.0540565595365463,-0.00963133318804671,-0.0147573508036991,-0.0447869833353586,-0.0272677849845378,-0.0157930705983207,-0.0264849411784336,-0.030724513750184,-0.00704845924851157
"SRR3124775",-0.060125140940251,-0.083602211144138,0.111054675839599,0.0343416999832011,-0.0334703022868704,-0.0676382019747968,0.00755897238983439,-0.0671957634597597,-0.015198196127276,-0.011923879172472,-0.0474986209021037,0.0371022499531549,0.0721630250686546,0.0266555910463206,-0.042389147395117,-0.0288460187817416,-0.00663948668321668,-0.012668301151217,0.0878964810047928,0.0205074226345505
"SRR3124986",-0.0739287968931733,-0.092434405343217,0.104157075077844,0.0356722163318132,0.0531894656915275,-0.0363436008487277,0.0223757528867337,-0.0791863907393876,-0.0121042895540829,-0.0133755077122802,-0.056550880605585,-0.00085560796155866,0.0661520939339235,-0.031845329954151,-0.0312437178560917,-0.00680862941043341,-0.00814500785655122,-0.0139706556211738,0.15370548924154,0.104114506099442
"SRR3124987",-0.0683196671820603,-0.0709521584297188,0.109201927325758,0.0282027516256735,0.0321747762940885,-0.0613731878427106,0.0135399664631403,-0.0553501478780596,-0.017674472968335,-0.00824520951079986,-0.0435887944303699,0.0423795834891648,0.0808281352526889,0.00067885058584848,-0.045282829732662,-0.0173305782434206,-0.00463657145000487,-0.0130869896151666,0.0733912992286439,0.0134743128888942
"SRR3124990",-0.0569764071445014,-0.0873181497860403,0.112072303285071,0.0454782961531609,0.018204840979208,-0.0796458001440692,0.00213617144566096,-0.0761834325019569,-0.00729158040748884,-0.0100981547314036,-0.0326765185448934,0.0416120568569719,0.0906089122200848,-0.0353586766410722,-0.0577419139884607,-0.0148045405298631,-0.00427387807318168,-0.0106602327070248,0.117682787329431,0.0292989637297591
"SRR3124992",-0.0789063252976802,-0.108785186795563,0.109662767250851,0.0276537669858587,-0.0182148656679921,-0.0332902049066976,0.0328559704021135,-0.0775490355774567,-0.0185374370210026,-0.0101437682116137,-0.062485589372097,-0.00443812572643589,0.0474844429756702,0.00919616432718623,-0.0376703622385059,-0.0255758675604151,-0.00898619853132797,-0.0130123570824673,0.157938346736962,0.0954459166169119
"SRR3124994",-0.0616328233803488,-0.0834269516440457,0.103626242911092,0.0239653811548949,0.0320480609838826,-0.0544680838347464,0.0114726707605389,-0.0717257950319144,-0.0143275597358379,-0.00217472962771045,-0.0482187175358126,0.0246591101011532,0.0775231124551793,0.00592219884040981,-0.046685305785015,-0.0093261312069117,-0.00619882529611979,-0.010293005217202,0.129389014761943,0.0645698596753263
"SRR3124997",-0.0618311392098931,-0.0774539774262721,0.111307771809525,0.0632449206647058,0.0733354122157021,-0.0723729248090055,-0.000327136347673699,-0.0890705635746963,-0.0108657530572596,-0.00474142953855443,-0.0412436994259521,0.0186255680484977,0.0909727157085207,-0.0210881836150974,-0.0283049122091123,-0.00919221914901528,-0.00440186658366334,-0.0109839778596468,0.141048227260148,0.0598544501388091
"SRR3124998",-0.0732201884337535,-0.111462685890975,0.109248983201602,0.0262150126256384,-0.0112930549078999,-0.0383016319021596,0.0285646422535596,-0.0891476676818079,-0.013362452247558,-0.0140665409779551,-0.0628405292839479,-0.00689961581109521,0.0526185647688556,-0.017752337215366,-0.0339475170859081,-0.0154218805010352,-0.0086024855869943,-0.0141114731766342,0.175821525668776,0.104413153890477
"SRR3125002",0.0669771455438839,0.052999933471776,-0.050518314901097,-0.024084156446077,-0.0329381770384445,-0.0224340805896047,-0.0422023478824202,-0.00768409094663658,-0.0292408138451648,-0.00578339028052196,-0.0387882750945164,0.0167478427128955,-0.00107724213423415,-0.0127458070025286,-0.0262023857849747,-0.0107929237557158,-0.0161388488140268,-0.0258685274340891,-0.0604625912626234,-0.0205049965553814
"SRR3125004",-0.0688633666828569,-0.0829850440190199,0.110561233742812,0.0437053400059442,0.0469959849292046,-0.0586531847728805,0.0124924823800625,-0.0707031657176445,-0.0156389387489112,-0.00973221456436145,-0.0542477409857945,0.0271329997911089,0.0693537062525203,-0.0113636342810516,-0.0466345461137649,-0.00377291982514422,-0.00519122156012026,-0.0144149447923515,0.110895298766134,0.0363445702344396
"SRR3125005",0.0307098291380731,-0.0458628194954921,-0.0344609046039974,0.0280748237839289,-0.0890385178935996,0.0452191276614193,-0.00200593823347828,-0.0339865246769503,-0.0221535660674561,-0.0173801589728884,-0.0818159973169247,-0.0550520935625218,-0.104515893804486,0.0403508337782004,-0.0252077576971483,-0.0236991668514758,-0.0152835287571756,-0.0223305678874076,-0.0279133153886976,0.0137122882794549
"SRR30310344",0.00758787241130626,-0.0267974926724552,-0.0156447752875533,0.00154896155720685,0.0317092130427179,0.0515110587520946,0.00112903808322193,-0.0177539310662711,-0.0113012246276818,-0.0160082341148906,0.0513210596043495,-0.0348018189381464,-0.0182311104371952,-0.0292069710306848,-0.0179088382060888,-0.00185799707552377,-0.00924548131645678,0.0311124496336245,0.020459954302625,0.0359740261219015
"SRR30310345",0.0239217622329788,-0.0189800944619392,-0.00284300867424683,-0.0305571000519402,-0.00392465509951927,0.00352285232241358,-0.0144995065472313,-0.0349033651307398,0.0829565609195018,0.000210833307397792,0.0253963751978905,-0.0121075302779142,-0.00418100442908404,-0.00357988771473481,0.0154659323396428,0.0562410042771699,0.178269337545424,0.153615459895606,0.108252856807757,0.0890023609353515
"SRR30310346",0.0328670968669265,0.0200474032087846,-0.00216612863582802,-0.0267612889149561,0.0162461504268327,-0.0071981718944509,-0.024341377799572,-0.0226243389967066,0.104626506996814,0.0509789703785139,0.0982428597569417,0.00581084124038502,0.0273854218657317,-0.096314566612734,-0.0277501597014877,0.00525141061928374,0.62064120966049,0.327682190572681,0.0760449923901527,0.0520830059115385
"SRR30310347",0.0379107005656579,0.014480227748437,-0.00636267916865215,-0.0334589693636104,0.0247008505718603,-0.00814993286946685,-0.0260356250785741,-0.018286515800557,0.164550389631438,0.0468244895179861,0.0780413871809269,0.0032041976195667,0.0118880924594784,-0.126130496261622,-0.0288440095256439,0.0125752165051721,0.605999839334008,0.278843079202912,0.0809200595275794,0.0550777804496552
"SRR30310348",0.0395701808835059,0.0263888780508782,-0.0125105309148711,-0.0395070995720549,0.0170242757469489,-0.0157332488424274,-0.0295080312408595,-0.0217402926002318,0.0377470618876789,-0.00331790767200327,0.053159669313994,0.0222551798957868,0.0319324405941781,-0.0371049052746418,0.0176797761436005,0.0507474697703807,0.100775177514719,0.155777574077232,0.0905534742229081,0.0649942956450766
"SRR30310349",0.0443630184304588,0.034445564820153,-0.0255601342189924,-0.0445720017122712,0.0221111623409693,-0.00857018398858436,-0.0268658633155104,0.00119420145360464,-0.0106264942655291,-0.000473158040766479,0.0540176473229415,0.0334422583516409,0.0138971394667162,-0.102930174630826,-0.0381843768224428,-0.00389770376833263,-0.0105023208212,0.0575580161094088,0.0583575104653819,0.035370925861376
"SRR30310350",0.0406430864546884,0.038966408228024,-0.0110868922878401,-0.0194540743617891,0.034836291222332,-0.0198363332655144,-0.0360419281282566,-0.00992956964443708,0.0298322952806271,0.0274973888019461,0.0948895191089606,0.0284518542212469,0.0502986891721847,-0.0318935520567109,0.0221037468542384,0.0515771371989234,0.162506013571879,0.178323374629041,0.0792797358675721,0.0490573178727462
"SRR30310351",-0.0100984966011288,-0.0676605458625728,0.00514106792212129,-0.0182876403327454,0.0142391310033419,0.0528207326605818,0.0162635434337067,-0.0298157369651835,0.110333359100088,-0.00809301253551881,0.0218131570700055,-0.0622473528361784,-0.062326034887748,-0.00657743768836228,0.0210369861046172,0.0307212622988315,0.0494018837190441,0.142177204784499,0.0681852911154973,0.0637543859970515
"SRR30310352",0.00127074247356433,-0.0258997609046548,-0.00905436874743129,-0.032915665325503,0.0271270316156785,0.053391596853035,0.0156283464066197,-0.0186403427851845,0.0824561954375056,0.00489823504738698,0.0471246289723051,-0.0159904460783946,-0.0215736212556328,-0.0237090341294702,0.0260122775591916,0.0556177623614687,0.0524984273843497,0.203814341879483,0.0881534094474976,0.0825291642969672
"SRR30310353",0.00447680688963046,-0.0351184155471595,-0.00432971732090856,-0.0346449452051562,-0.00215675284379518,0.0527587845484342,0.0121478206620166,-0.02018129882765,0.129950829176649,-0.00153308188442111,0.0479076772466759,-0.048740013035635,-0.0500762049088414,0.0338639531777362,0.0421910133759342,0.0848252062036054,0.0837548223361266,0.287509284129396,0.0663954194104297,0.0607912767644224
"SRR30310354",0.00803653525078115,-0.0154166792402915,-0.00822943728692029,-0.00826303900985318,0.0332632422180956,0.0311469428384864,-0.00300111218174048,-0.0182357130679211,0.0081118626194753,-0.00592592603284457,0.063388225325798,-0.0134076477050425,0.00539261005687534,-0.0443540024316967,-0.0136804006263391,0.00013334327125141,0.0107647261078356,0.119792296702438,0.0324831245632567,0.0457646944154456
"SRR30310355",-0.000566480481139915,-0.0314010538077899,-0.00594020826482892,-0.0128314886237991,0.0210466093478864,0.0383510629681275,0.00375822773749277,-0.0172844235349841,-0.0101648966351331,-0.00542474700361115,0.0580519538479063,-0.015692371223929,0.00132833796616121,-0.0255447643146462,-0.0232372429084875,-0.00810216666543359,-0.00973369668643051,0.0412764365420986,0.0195503835522381,0.0453593684165758
"SRR30310356",-0.00115657970496514,-0.0337968673311354,-0.0058914616183288,-0.0129622581280575,0.0160656323239736,0.0482247387939497,0.00925928820088033,-0.0193306592681898,-0.00117992039937633,-0.00710721541041172,0.0541030304986179,-0.0234771593792887,-0.0122436675788219,-0.0117882971219658,-0.00683954835793589,0.00546676957679587,0.0205918870479755,0.148618268404974,0.0661459462647721,0.0671817644423024
"SRR30310357",0.0295684994849353,0.0210003193759767,-0.0154641511591604,-0.0195300944732282,0.030580731757938,0.00226280634179019,-0.0238348773540279,-0.00738610530743343,-0.00366146505810371,-0.0076494914834625,0.0916154468744892,0.0229864355621047,0.0418596871362212,-0.0569559466947388,-0.0278697555959856,-0.00669797006027696,-0.00450261538504718,0.091514154039897,0.0270302629341146,0.0296165016403653
"SRR30310358",0.0518087902895372,0.0515513252633139,-0.0217756837484887,-0.0179497957095862,0.0584691225792371,-0.026444840254598,-0.0475117603664706,-0.00829253015270771,0.000943303858581359,-0.00940000731515001,0.11306951575175,0.0313451345942524,0.0629232977613836,-0.118981036035318,-0.038256762136032,-0.00372265322180588,-0.00399503709958272,0.0671030036036201,0.0395114900371233,0.0153845064422982
"SRR30310359",0.0298061149706313,0.00249787908710832,-0.0196219958762852,-0.0215030702620613,0.0233742171329544,0.0225466752573031,-0.0206296630047322,-0.0243576734970372,-0.00520962768823811,-0.00757322361759034,0.0520784342665503,-0.0151634977987745,0.00229285175117979,-0.0835245967903037,-0.0188070564840962,0.000532951439634337,-0.00340755769806169,0.0953880686991899,0.0369275464295983,0.0405728821248984
"SRR30310360",0.0336431048513679,0.0224644993011777,-0.019667885359187,-0.0208957918048492,0.0321236562167917,0.00688113871738955,-0.0266014668966895,-0.016403544610256,-0.005914559216985,-0.00707608273553317,0.079413322639706,0.00893168660413388,0.025226896055737,-0.0570694688522571,-0.0220120878585627,-0.00156755362797799,-0.00137632006533353,0.101353886426481,0.0461961485559116,0.03842916331056
"SRR30310361",0.0130664182970903,-0.00762470463451778,-0.00392840056589119,-0.0198465427316742,0.0106472422105715,0.0354400823513123,-0.00314341613290707,-0.0199151424792286,0.150649325515846,0.0231828680808546,0.0843657329858186,-0.0191621199048953,-0.00372361314513238,0.0332484085065,0.0392597516629059,0.0816160268016504,0.232155903873304,0.29392301067749,0.0580663617320937,0.0550690055233354
"SRR30310362",0.00703625235206194,-0.0307840475809996,-0.000234345655804326,-0.024506122899491,0.00856390967878243,0.041908352892722,0.00472986749246778,-0.0212452108593937,0.171369199820033,0.011288111711205,0.069538875557707,-0.0299708443486938,-0.0226715171089214,0.0181155713740066,0.0375422194662256,0.0687680889057079,0.147417927601814,0.234971497692136,0.0754116858242772,0.0673841969729214
"SRR30310363",-0.0029499640705817,-0.0463385056013415,0.00693817024662119,-0.0125411304974442,0.0145660505005844,0.0479187160683053,0.00836351833381674,-0.0298745140534983,0.126902637674738,0.0165821976513159,0.059569326309016,-0.0467129706600015,-0.0298809494165607,0.0156621437586507,0.0312251068000324,0.0485007031026387,0.177989098311727,0.260118816256973,0.0816447891386041,0.0695813164636085
"SRR30310364",0.0128495734954982,-0.0178972981279506,-0.0141793064069927,-0.0118864571549633,0.0410955262337174,0.0430892370461683,0.000254109250609474,-0.0123018149507769,0.00115592068927306,-0.00512187760106417,0.0571509120908347,-0.0204277699453134,-0.0133523129836737,-0.0545929795122705,-0.0147712846982625,0.00827264722139199,0.0355875365653208,0.17264881237463,0.0399189669006516,0.0440555316016942
"SRR30310365",0.0158680894286964,-0.00736262571485012,-0.0189254817191624,-0.0136835888086033,0.0338654348346543,0.0433786844096884,0.00056337248716557,-0.0076098021298243,0.00561946633970487,0.00940739393325049,0.0509749307622974,-0.0156647525005525,-0.0119532894710768,-0.0366721291379704,-0.0164387174623298,0.00839100216853843,0.0225578379748374,0.216028453262728,0.0230221888630314,0.0366726974329019
"SRR30310366",0.0120198389001276,-0.0156509754499856,-0.0125091949811419,-0.00872906646508162,0.0377382526453552,0.0400204801893528,7.94406451064739e-05,-0.0133493124257697,0.00551570728929144,0.00671733389271885,0.0655586968993304,-0.0137035592385871,-0.00782380302775314,-0.0397065046699678,-0.0111827344214198,0.012290160583973,0.0333039885745907,0.176114273630582,0.0603637781512718,0.0560000626501847
"SRR30310367",0.00287592997169272,-0.0194695746713847,-0.0105235627657008,-0.00594626155112043,0.0292659588180716,0.0437438770759129,0.00391930207477844,-0.00698184979447123,-0.00757195530702208,-0.0041625150613632,0.0671887630293538,-0.0146981531162655,0.00263212558198715,-0.0185541248880262,-0.0192140154227648,-0.00385052646274691,-0.00417042433445857,0.078153020194296,0.0160259164731485,0.0376593248310526
"SRR30310368",0.00787113070547868,-0.0274584988702681,-0.0141754319079627,0.00018089492494475,0.0212305946718148,0.0474396238105693,-0.000213550416485314,-0.0192513013136081,-0.0108823164023531,-0.00783320388692199,0.0459767121900942,-0.0339446294573265,-0.0124662161546091,-0.00868650606552214,-0.0125409955028025,-0.00229217428201917,-0.00389427459139886,0.0523924410552511,0.00460468206889481,0.0340244586530903
"SRR30310369",0.0695575641514675,0.0532581341955624,-0.0439190169289691,-0.0388335123476945,0.0174607806215082,-0.00718730281259837,-0.0489518792826868,-0.00607010917040834,-0.0145436434129509,-0.0173801589728884,0.0355878972864105,0.00969750944616803,0.00879397145875869,-0.0498975725664901,-0.0276752588365829,-0.000643648679632643,-0.00982737176821614,0.0241133032578321,0.0313121116435986,0.0231576208112857
"SRR30310370",0.0595852573244542,0.0579582375528925,-0.0376578256086441,-0.029899835175097,0.018730942191533,-0.00856123508150704,-0.0425089052019958,-0.00997494969405505,-0.0114587585152413,-0.0173801589728884,0.0695860393680251,0.0157747728333412,0.0266009824916098,-0.0421259739382142,-0.0223886125115636,-0.00136257324471457,-0.00755298960829084,0.0229450261330921,0.0636786757208408,0.0387278773332379
"SRR24657655",-0.0245117916319561,-0.0447557673856384,0.0210210750889098,-0.0157184070988668,-0.0213055505235754,0.0810429350110116,0.0396269929423056,0.000312648073534027,0.0698895140616143,0.345173490268416,0.0724434177034992,-0.0379568956128561,-0.0086438551048074,0.125515936151466,0.117342653945528,0.362092358922048,0.122777254407338,0.14990319461132,0.0907806665116492,0.0957260342582439
"SRR24657656",-0.0371349185617063,-0.0622731001665938,0.0111042762947661,-0.0234356853314504,-0.0147780244065631,0.0912607104001705,0.0520404915589575,-0.00357099185610941,0.012416495903989,-0.00566112634146591,0.0507067784042035,-0.0630257266485174,-0.0309544144316863,0.129544093617217,0.136024880273359,0.316499587292031,0.0178420030142356,0.126810237833532,0.0956987351299268,0.108634761518894
"SRR24657657",-0.0400290653665444,-0.0689184633194229,0.0144433046076835,-0.0271585718275437,-0.0187805164697752,0.0911095327385324,0.0530355075637891,-0.00255788459631711,0.0203699311198796,-0.0124137848744285,0.0387090895986755,-0.0713229670529684,-0.0455444687844436,0.138677827011012,0.135240053489936,0.308550922183718,0.0221046223341754,0.121080716624327,0.1004636570801,0.105922276580392
"SRR24657658",-0.00787511209924968,-0.0462066797066944,-0.00524974106684304,-0.00895429683335625,-0.0114668331372749,0.0764588182572953,0.018691454545992,-0.0202195149925183,-0.00348190197790975,0.0165165995218652,0.0224949153148342,-0.0658506571313469,-0.0468823313506982,0.114248246749211,0.133495683951547,0.31666058939269,0.0108819749998383,0.0276236014811442,0.0902986574766792,0.0954570990710974
"SRR24657659",-0.0415604758656475,-0.0752504852016837,0.0183737930887414,-0.0221246961069857,-0.0122308772947826,0.084085659637356,0.0479205513797408,-0.0177974135007044,0.0212999631842166,0.00410755848022076,0.055497832566581,-0.0766138463656915,-0.0436970845345589,0.133400738363891,0.132184286460614,0.289049538950022,0.0106494059434374,0.141463327633817,0.113112406645477,0.117508462875391
"SRR24657669",-0.0738098963725921,-0.0869214948023449,0.0148331345519569,0.0079393999352875,-0.00675238647285521,0.0980824170438845,0.0791232695620648,-0.000321050337506404,-0.0145255432090498,-0.00676702622390034,0.0182061352075649,-0.0642349282519168,-0.0539541586634671,0.15385689122118,0.157202267029913,0.26775924843481,-0.00433678866407412,0.00434678402139662,0.0548337066401652,0.0788716387280791
"SRR24657680",-0.0651436739866801,-0.0644660377590933,0.0157816525200241,0.00430672511665646,0.0115333376377667,0.0818593678161335,0.0678196708151265,-0.00274298035802488,-0.0082888442239317,0.00365134911522553,0.0332057970989646,-0.039866156947827,-0.0224603902421775,0.129613137391059,0.150192841101801,0.271686155467338,0.000670026873902695,0.0106770007174347,0.0753776393561008,0.0930987260958095
"SRR24657691",-0.073971545160598,-0.0798560441977366,0.0149249900133137,0.00861421344810436,0.00803799200756847,0.0982025351586187,0.0795324436612276,-0.000331293123045431,-0.013588015577548,0.00407626832268144,0.0129443449495264,-0.0598108548118067,-0.0559313891220341,0.139820325619878,0.150950727036026,0.263141898913098,-0.00504528885850032,0.00634707289298784,0.0571858745219737,0.0798506975265858
"SRR24657702",-0.0699018225082864,-0.0712005989544788,0.0149624254373649,0.00938394684953561,0.0117462615798589,0.0881973796701239,0.0734826991107298,0.000996784585885301,-0.00871989363018848,0.0146881796492899,0.0236016088725573,-0.0489296183362408,-0.0415523838873285,0.13830706997411,0.148740209590044,0.268739359346555,0.000908843200964945,0.00707713454550504,0.0577485688764233,0.0817739594921127
"SRR24657703",-0.0582479167283578,-0.0546911079555296,0.0102776977274425,0.00627148828314296,0.0125936220276402,0.0844856443040059,0.0655591189868589,-0.00214257893304716,-0.0080524960791122,0.0359044444842031,0.0347490009270851,-0.0468230587103828,-0.0317807373541914,0.126049993848338,0.145519065335502,0.265207473996758,0.0051372000824689,0.0327250489629968,0.0703407570297544,0.0914897102746361
"ERR7738942",0.0188746628951021,0.0355378095385889,-0.0279340913250113,-0.0159106190075108,0.0228183093248889,0.0195437526615305,0.015643844223759,0.0213198607369364,-0.0150002046878273,-0.0111204314106706,0.0446059624818614,0.0448484616929747,0.0117923507833855,-0.0983434685517886,-0.0232850548368212,0.0117458241898788,-0.00992536139930628,-0.0117987634730779,0.0767164075525788,0.0647157507686014
"ERR7738943",0.0123878507355636,0.0276681139965225,-0.0261283422459176,-0.00096805958551679,0.00492560833283975,0.0280615821171669,0.0212347433392545,0.016909055030103,-0.0176270713924826,-0.00585143528784095,0.033269964367989,0.0371141577727151,0.0136385512883056,-0.0377272901240166,-0.0122075682954517,0.0157337380819169,-0.0114628407914559,-0.0116940596743765,0.0827473873117062,0.0819512873087279
"ERR7738944",0.0202601774663985,0.0308123850489814,-0.0276612057825436,-0.036691643943259,-0.0319899208131033,0.0168601514601271,0.0175340316812416,0.0227845172123186,-0.0169157654708243,-0.0094528955918189,0.0405313553476149,0.0465884720022937,0.0227279069728375,-0.0399249417149603,-0.0161069437892128,0.00998937528000734,-0.010173744715125,-0.0105386536967976,0.0828112847764997,0.0747494566366948
"SRR30606508",-0.0166728680820211,-0.0285762747492751,-0.033513941706125,-0.00289114657240204,0.0433971547869009,0.0617255051983477,0.0493722429923621,0.0218415060567476,-0.0239765223964719,-0.0173801589728884,-0.0596587774608706,0.00232339803511118,-0.0611136463275091,-0.0296415260813202,-0.0483609340338367,-0.00840174915815428,-0.0122744101132675,-0.0259892763125953,-0.0161121896849621,0.0264514954137125
"SRR30606509",0.0146872301972611,-0.012422824525673,-0.0429699065607597,-0.0414720397627392,-0.0542579581301621,0.0385565746124799,0.0263553894835009,0.0299526159362192,-0.0250642446044782,-0.00629917042710061,-0.0483284254296182,0.035614873864815,-0.065670524814718,0.0035188370646251,-0.0463876623601059,-0.0144331289782815,-0.0134750820376186,-0.0239973089636,-0.0300418972356424,0.0143460816515042
"SRR30606510",0.0396149651199041,0.0627669666706753,-0.0434411040539764,-0.0123952130892198,0.0323582076076822,-0.0177568418695443,-0.00913141200088332,0.0277560181693676,-0.0226713407674436,-0.0142614824583275,0.000262795462140823,0.0761199416591642,0.00425734767832031,-0.0593342908853431,-0.0479852063894985,-0.0116765171556966,-0.0143954187465047,-0.0215637388555223,-0.0473417411360463,-0.0199021168706282
"SRR30606511",0.0287319482748838,0.0274878237459257,-0.0416193133005918,-0.0227304585979352,0.0123380639181006,0.00852243367047785,0.00616170937779433,0.0233211470894832,-0.0208874214748892,-0.00736655459463475,-0.0110727267288053,0.0521696911107645,-0.0264561030926947,-0.0468014055207497,-0.0594449809994125,-0.0105267781121496,-0.0127642408208938,-0.0211820332208059,-0.0395314559223239,0.00231928690773146
"SRR30606517",0.0214650883147169,-0.037599420900737,-0.0418426064727691,-0.00866305240332626,0.0372378075064162,0.0546987624735256,-0.00654538757829065,-0.023431175629852,-0.0265677602960937,-0.0132094458383304,-0.0635679246825558,-0.0639254968623005,-0.105346120689649,-0.0276038712948713,-0.0410217960207009,-0.00231468548332706,-0.0145184867964147,-0.0200758221517002,-0.0389777764387984,-0.00136153341700522
"SRR30606518",0.0445788276929856,0.00829359072457251,-0.0509235686151672,0.0151227053072113,0.0566038361675714,0.0201626840278917,-0.0349269925975597,-0.0221395159177292,-0.0248362459561139,-0.0146078497302646,-0.0574804411415017,-0.0491588026178175,-0.0857036776882844,-0.0290036173121664,-0.0248644481821121,-0.00930999877774855,-0.0130957367594087,-0.0251032973507593,-0.0545377773636619,-0.0257317513373168
"SRR30606519",0.0432770384497762,0.00422380498083207,-0.0476611356073468,0.0132991855593055,0.0592384482412879,0.0235878937638498,-0.0342811728721979,-0.0250242451642052,-0.0248468832902609,-0.0141201717514291,-0.0527194990415398,-0.0438992882582217,-0.0767967298405615,-0.0368830967409893,-0.0333481352141953,-0.00656792914846616,-0.0140220011431629,-0.0229027033973168,-0.0516665166543694,-0.0142655072560697
"SRR30606520",0.0259994193674968,-0.0274354147277026,-0.0436666583707213,0.0107450818390993,0.051907564710649,0.0470850112587659,-0.0166325383679322,-0.0260111359283929,-0.026088336441142,-0.0124274784757668,-0.0666592840230907,-0.0626529713070152,-0.103987499257038,-0.0275480091502994,-0.0353550778294175,-0.0103770598948148,-0.0141803294641604,-0.0226560595505711,-0.0428710905390647,-0.0087999162690368
"SRR30606521",0.0532025310108981,0.0793743139023005,-0.0183692614490839,0.0162364830789441,0.097736364359223,-0.0539532453849721,-0.0677007593997773,-0.0131430267794675,-0.0123898289646338,-0.00788898887421533,0.169506943143944,0.037179388414048,0.0911938568139584,-0.0683511759290003,-0.0465407286479681,-0.0124489361527058,-0.00789777177884643,-0.00535189048898347,-0.0537027566505491,-0.0362770003518136
"SRR30606522",0.0209204694336059,0.0485628024342128,-0.0148188991394274,0.0484841683680816,0.132265366723354,-0.0192446929159446,-0.0367333939576585,-0.0100070154351057,-0.0159885558358978,-0.0107189638018746,0.13579201824958,0.0159432074990623,0.0446784879218047,-0.0873301282453164,-0.037298881991494,-0.00829041358040924,-0.00936109256561224,-0.0108507099576679,-0.0506094467007464,-0.0323697366927252
"SRR30606523",0.0210274712654057,-0.0389540377279074,-0.0407660421137113,-0.0106351666364023,0.0493358800175197,0.0535444934836883,-0.00784615459142739,-0.0278882056109905,-0.0246999197166368,-0.0148443073976959,-0.0588560926608868,-0.0726297052034583,-0.102430488669074,-0.0353014145715471,-0.0433781951362667,-0.00762055730461006,-0.0113162535997221,-0.0190859578811818,-0.0385098941262941,-0.00531105568943966
"SRR30606524",0.018158114209542,0.037906396632877,-0.0191704022848096,0.0563459931374658,0.129233173329415,-0.00476236900739637,-0.0277811675234018,-0.0212981962732897,-0.0180812994440085,-0.00797305417268869,0.0610785716169411,-0.0155085810063669,0.00749712829198693,-0.0750763604308517,-0.0268804361388871,-0.00472877067028086,-0.0117296579576703,-0.0117851125334114,-0.0384465966417789,-0.0286638993389114
"SRR30606525",0.00396696173049856,-0.0591797438191374,-0.0304780499975124,0.0284280796479008,0.0780009661504358,0.0645174526393123,0.00644902691432785,-0.0343297940292509,-0.0254948195071571,-0.015666318746336,-0.0762647413462284,-0.0902807660487076,-0.122224381747182,-0.0329038454676446,-0.0322095762035901,-0.000709854519246584,-0.0125796360708799,-0.0207291396682474,-0.0288239822248689,-0.00773960349116695
"SRR30606526",0.0128996289282794,-0.01610441239304,-0.0301232119206587,0.0380263959127341,0.112179000071174,0.0392941765554011,-0.00663494804556185,-0.0295760886082735,-0.0213207543670288,-0.00104856390494628,-0.0424119964125023,-0.0557275620960959,-0.0814761598041823,-0.0720390253123397,-0.0426648501652826,0.00358774633528606,-0.010682985175714,-0.0169304167990042,-0.0284130201215433,-0.0171366421736348
"SRR30606527",-0.0200161973058118,-0.066278261221124,-0.0187722781303833,0.063939646581077,0.094323254377747,0.0721140323618744,0.0217045281534976,-0.0339716311915588,-0.0224380154568917,-0.0151735568159932,-0.0647209635084218,-0.101772647074276,-0.121323325027487,-0.00792195126642515,-0.00308771291514021,-0.00795025300867148,-0.012259660831885,-0.0224563149369021,-0.0174176855156052,-0.00303021488338016
