"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEorangered4","MEpaleturquoise","MEpink","MEplum1","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsienna3","MEskyblue","MEskyblue3","MEsteelblue","MEtan","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellowgreen"
"SRR30310367",0.0462188889979212,-0.0260782107471639,-0.0129256882027599,0.00117541042684757,-0.0115826622721894,-0.00598312999320244,-0.0321965113529937,0.038290105675723,-0.00844599204837871,0.0260322961578197,0.00125393883316366,-0.0140956884695598,0.0301697390146595,0.0589366922402681,0.0389060896786391,0.044779018563589,0.02277376510142,0.0282425600580741,-0.0332659265988783,-0.00533019905532179,-0.0591079902349789,0.0201005949411366,-0.0389199543556131,0.00620238456927098,0.00620635897499914,-0.0252596276433865,0.0813042051568672,0.0189913319094231,-0.00114581335958573,0.0168125063306588,-0.0173205735280103,0.0137774625589477,-0.0120115134182069,-0.00668246237343118,0.00266984165220707,-0.000947943238081978,-0.00899977598231442,-0.0159624239001479,0.0104573606346213,0.00327511387524802
"SRR30310368",0.0497537734096617,-0.0291786469499274,-0.0185645220107053,0.00244384340548645,-0.00308064873288095,-0.00407932412508906,-0.0252695915363696,0.0210218407300755,-0.0223793886835003,0.0216502906161306,-0.0077694096895842,-0.0226904322129304,0.0365109536640268,0.0607187344876947,0.0219365332834865,0.0359486138443676,0.0151949911299582,0.0162287527493857,-0.0375377001694995,-0.000843231966718033,-0.0670841960757194,-0.0105259274639374,-0.0488765866066495,-0.00871034599519514,-0.00349242419320072,-0.0246536624329648,0.0579685637966634,0.0211600617186367,-0.00494526870840913,0.0218885663208682,-0.021388675748203,-3.78793960992141e-05,-0.0140454840202584,-0.00441388271519111,-0.00616326872525812,0.000522218283859974,-0.0127160781954426,-0.00550015370230088,0.00376811961137501,-0.00455725576111978
"SRR30310369",-0.00416539314161989,-0.032155857348952,-0.029696588012956,-0.00863136634286273,0.00522074550370237,-0.00877266759359636,-0.0272934856829795,0.0398842287508534,-0.00982096079724324,-0.0142286012338132,0.0149043638743734,-0.0647772483219624,-0.0595062215321821,0.0430975312019657,0.0539286842590836,0.036329092950544,0.0105339220082498,0.0364966894288138,-0.0706877813665935,-0.0421908881263239,-0.0807923959915145,-0.0205195283004207,0.000610537486445241,0.00261498916405411,-0.0104096826041397,-0.0359822457533163,0.0254647243898531,-0.0601550235646828,0.00261339760198173,-0.0508584141109602,-0.0155371549553683,0.022348065075299,-0.00868906719545257,-0.0120980271914909,-0.0168522976873322,0.0528545787231398,-0.0108952233413245,-0.0477745826086538,-0.0358686631415184,-0.013297016203009
"SRR30310370",-0.0048682038983926,-0.0243824138473166,-0.0292876575201663,-0.0081022220910739,0.0040568709094031,-0.00702463533253218,-0.0280729073767069,0.0677768677245811,-0.011560870220893,0.0109148465765088,0.04242674312675,-0.05090190817462,-0.056522807607156,0.0449091255909076,0.0794938856532677,0.0335933005061674,0.0169401514768476,0.0648779714304801,-0.0590217046053841,-0.0336984567706878,-0.074656936058903,-0.00628606907812284,-0.00165997250212764,0.0172523815094312,-0.00890199035506452,-0.0291538326007677,0.0231166452917442,-0.054567057625667,0.00159527476759687,-0.0448863627701687,-0.00892190094201177,0.0194069379940277,0.0163055297579835,-0.00824637795710922,-0.023152147246668,0.0465895945754048,0.00168046477622897,-0.037492314703481,-0.0300979777635248,-0.00847095108332646
"SRR24657655",0.0818094164550596,-0.000423852677456533,0.00325693693302003,0.351518534632826,-0.0276577668628668,0.127934030880503,0.111667842584645,0.0426375530147949,0.000527561825084639,0.0986182062084136,0.0977706353399283,0.0158385628820624,0.0723510349334627,0.503676312244078,0.129728198437104,0.00375762243165534,-0.0170203141532332,0.0916647408157361,-0.0177745567867129,-0.0160822357927138,-0.0194086291716134,0.336063209292127,-0.0252030865043913,0.00135689396827932,0.101270275689523,0.0105908331030309,0.14193549194033,0.0584241926946052,0.27817438729041,0.0652053948853257,0.0399779166350561,0.000857008686883882,-0.0181064109794543,0.0668048541170083,0.01842084049036,-0.0329969535301,0.0460752061134094,0.121226223821201,0.0299656491922612,0.112549799639657
"SRR24657656",0.0914180195780574,-0.0223779580260631,-0.0130419939586932,0.320843622859158,-0.0295764404838626,0.0208251423280806,0.128749526116561,0.019384309225773,-0.00275111979243279,0.114886201010446,0.0878687538277124,0.0193769245738745,0.098877208730267,0.118944109449528,0.117086695042215,0.0144588245128336,-0.00989899591989601,0.102360731745347,-0.00887567677050328,-0.0297800832692374,-0.0257743682485077,0.00632684765034015,-0.0433062458494668,-0.0191937471389866,0.00698034293485773,-0.00670756580029677,0.133375373840999,0.0818404002701694,0.272170363547279,0.0856149606436415,-0.0111162023519954,-0.00801498679958425,-0.0377606612431415,0.0232867578477023,0.0252145288035811,-0.0372360561174773,0.015994401704744,0.121560144588225,0.0381537402801125,0.0170450604099759
"SRR24657657",0.0888038876354258,-0.0216647472851006,-0.0087494278522407,0.313661878430216,-0.0275603463212069,0.0296942874537437,0.124916228242296,0.0113343272149165,0.000626940178121463,0.110899413728621,0.0917686126226724,0.0190311923403614,0.107455835864286,0.132316470702287,0.126173238533087,0.0116113884572467,-0.0171785711073534,0.10500444122281,-0.00603696367406541,-0.0325067923340985,-0.0306852340689899,0.00376150616493462,-0.0475121143797596,-0.0291173804329277,0.0146662368401445,-0.00381002804176536,0.123449826624388,0.0814531158089412,0.268689050351668,0.0853998948486619,-0.00869397261650676,-0.0127870759391528,-0.0602302187647694,0.03247560897414,0.0294327200938803,-0.0415961325779079,0.017809482546932,0.127135761573639,0.0384532004121864,0.0193259969910918
"SRR24657658",0.0794917239470818,-0.030993614178905,-0.022926833296934,0.311434792881497,-0.0127921008523347,0.0186931398550585,0.122737097129988,-0.00639685942329298,-0.0246891324370517,0.0895390692661394,0.0879181999807259,-0.00532604367230907,0.0645524889687738,0.143808413181615,0.117940855913789,0.0157059971287168,-0.00321347581499704,0.0844656259158992,-0.0335923941978549,-0.0130903188609277,-0.0637927390126486,0.00729304916546883,-0.0524500431959121,-0.0382513781988239,0.000824062406494482,-0.0188720824416591,0.0254261819029901,0.0436059909344053,0.281079724333618,0.0486472984414216,-0.0236150000673948,-0.030741853415801,-0.0554194623771587,-0.00115216349114895,-0.00251542648242084,-0.0167455275933649,0.0207330498968761,0.108804730015665,0.012884761986044,-0.000800970288909148
"SRR24657659",0.0818531362026228,-0.0197467815989296,-0.00458502589486369,0.292214328718499,-0.0241133389752763,0.0107754146595262,0.124908646450064,0.0221886955098364,-0.0184641829210401,0.114970015474531,0.111755543887318,0.0212234332175069,0.107663596749554,0.133800657764058,0.12780199044775,0.0218009496179839,-0.0167023099066021,0.113573818089694,-0.010118292991738,-0.0292341235289013,-0.0282013301082375,0.0317491286468991,-0.0533828682291003,-0.0274812019825024,0.0297051611658146,-0.00573334605753723,0.144964103702056,0.0779827747551171,0.256412357639702,0.0805780007891208,-0.0142403598359845,0.00206776904421056,-0.0701674603914614,0.040316232520375,0.0134307701669624,-0.0473384151803714,0.0282209077828518,0.124932683516741,0.0364464743464228,0.0142180546518217
"SRR24657669",0.0952301439175342,-0.0256450937917629,-0.01871098386766,0.267449155983692,-0.043218683667815,0.00017173032589777,0.148929283341628,-0.00705997356287337,-0.00579766803893006,0.103837503022197,0.0583274764330338,0.0640755815789802,0.125854864911339,0.0614048635785965,0.0407484801403867,0.0185503107432073,-0.00381942747306959,0.0551334149739495,0.0126881250439627,0.00574283263922137,0.0406056069830691,-0.00841728806805072,-0.022169230062063,-0.0427155148940958,-0.0103807466106888,-0.00146840756800559,0.00395220738762369,0.101036413377114,0.260561888053858,0.108516013884266,-0.0209005991863152,-0.0250160731018375,-0.0472978740169061,-0.0120790664535435,0.0271793882144531,-0.0506131904503107,-6.43896338997978e-05,0.150792882288151,0.0618700799592312,-0.0134611790732307
"SRR24657680",0.0801663731652552,-0.0189920266408333,-0.0130095256336749,0.269254947363624,-0.0434807878645556,0.00437751402118176,0.147057228165532,0.0058531193895686,-0.00555272540954515,0.108152170835575,0.0839771577115068,0.0615983221180699,0.101506873816928,0.0678353320907185,0.0648052027540594,0.0345624327911196,0.0132914798270717,0.0671721708416973,0.00678988316363127,0.00113284823608962,0.0436626190996885,0.00596710357019006,-0.0154900506090934,-0.0150518788506479,-0.00828703911646302,-0.00381854729371762,0.0102302926052418,0.0775111747515316,0.260919399129162,0.084878833899445,-0.0182894599468293,-0.00562720121106227,-0.024767877195649,-0.00417018986590185,0.0204926152918302,-0.0448004751917769,0.0179160492061647,0.126510723612312,0.0563941945654071,-0.00917562939563638
"SRR24657691",0.0968568815102071,-0.0261344531916058,-0.0171506281523413,0.259235196115863,-0.0440100643201603,-0.00518776072865722,0.142868399438409,-0.00970839168712753,-0.00589575140995531,0.101314971511613,0.0597203101430121,0.0623714747090959,0.126835330368033,0.0760073248469205,0.0417349001703776,0.0379691575205669,0.00509066242796456,0.0567211549360127,0.0118173792662999,0.00548065529429923,0.0399193438772493,0.0091585880777386,-0.0242216413909792,-0.0444355147820265,-0.00341910674889255,-0.00325389640992196,0.00551310952891665,0.100320076501352,0.257680727620654,0.108413113276069,-0.0222684570476027,-0.0261322265514127,-0.0541961755991013,-0.00942307969376999,0.029338427278793,-0.0504599555247306,0.00186319829049571,0.137458024742159,0.0634696106435541,-0.00826302640964578
"SRR24657702",0.0865557027230182,-0.0211787610207476,-0.0165700589202131,0.26444246689644,-0.0409332917838276,0.00394554129812635,0.142669484146262,0.00133403517364564,-0.00140417958905635,0.0994968435976106,0.0626117971823506,0.0617204313485069,0.111795766229258,0.0725475507761686,0.0449332162211264,0.0357154170126626,0.011142680359343,0.0549917431644053,0.0117209554641,0.00598941212528968,0.0424257087506776,0.00537270365424972,-0.0217286189074467,-0.0324999059366192,-0.00100148939030597,-0.00320283469378306,0.00494514906478012,0.0877671932664487,0.260995773974643,0.0986828880141164,-0.016874594991631,-0.0233323305919959,-0.0319539479395471,-0.00552580271108724,0.0268017139405424,-0.0473217912357669,0.00693615637844689,0.135052622188708,0.0595318874609283,-0.00309792594327451
"SRR24657703",0.0834855400247582,-0.0221668344776127,-0.0166894230719408,0.258876884889012,-0.0426516188287765,0.00549640530736984,0.141593479855702,0.00944445910172228,-0.00606194463240628,0.10602409744461,0.0734681726428918,0.0541026506115102,0.0958662395516755,0.0775710199743506,0.0543843680463044,0.0371569603754628,0.0108062684321381,0.0658421078401618,0.00238066430123099,0.00313449587586362,0.0442675384992412,0.0377720573772299,-0.00851464269589138,-0.0242634828701794,0.00256407307382998,-0.00637036551731751,0.0315041788822327,0.073611185419697,0.261855787935009,0.084341397832872,-0.014395856467786,-0.0142390902705892,-0.0263740415814296,-0.00301649233271092,0.0215259028424822,-0.0381966813785189,0.00725071004705246,0.122321728033124,0.0514303296564379,0.00159037700812959
"ERR7738942",0.0215245348462228,-0.0250985748171745,-0.0269267688823571,0.00547239513839354,-0.0449505313716407,-0.00817522105015564,-0.0245378638018974,0.0444860309194792,0.0074146795228088,0.0558116617021341,0.0410434617983635,-0.000915309361675339,-0.0271948951634989,0.0297540819132411,0.0716107819308165,0.0328694380465612,0.0190073010656841,0.0907328587978394,-0.033144425323717,-0.0137305750033157,0.0526660186891381,-0.0126008126316358,0.0663288902754911,0.00634460333626967,-0.0110256311276789,-0.0232261349012405,-0.01239255221356,-0.0160508174479689,0.00943100070103612,0.0031165533891779,-0.0139859866642829,-0.0171436721274246,0.00352810678321621,-0.0153667640090779,0.011647395173167,0.0302466112311704,-0.000262502177532253,-0.0954561394241805,0.019138125698923,-0.0118571335014114
"ERR7738943",0.0322281552864675,-0.0253977357869749,-0.028229921850353,0.00973730111024017,-0.0408738866099738,-0.00950755546891541,-0.0151694900350446,0.0318692424825955,0.0043596874197544,0.0752538384754794,0.0475245533719143,0.0107039032873143,-0.0289197889151371,0.0299547879147547,0.0736445491823161,0.0125281529786419,0.00960085356309832,0.0951000109514892,-0.0313248331699095,0.00222560939677195,0.0742723385636097,-0.00823603263186701,0.0666681242773925,0.00779405206420322,-0.0152500573079526,-0.0270619779372564,-0.0129425548066433,-0.00993162857242369,0.0138223182060806,0.0101400349884373,-0.0137792376952251,-0.0145917066695141,0.00952636348183299,-0.0173035206646306,0.000908529269788598,0.0260268310030416,-3.2250084654953e-05,-0.0345875891589062,0.0213366231093907,-0.0115943281717776
"ERR7738944",0.0188812813471039,-0.0222849216715326,-0.0271969201200115,0.00492949535680871,-0.0448653890652493,-0.00804501780067662,-0.0124184716758952,0.0469011003738538,0.00720309275098319,0.0605492259932057,0.0504849951325944,-0.000117954544341696,-0.0326048644965945,0.0263743835101998,0.0768324259804593,-0.0262011319411888,-0.0289544916852749,0.0939161583925051,-0.0351271224438874,-0.0360240430196204,0.0582918344459206,-0.0138509357149216,0.0774190979563922,0.0178235658906075,-0.0165060556215768,-0.0244760551059286,-0.0119659240888343,-0.0162421835881723,0.0106305189619672,-0.00119016034112271,-0.0121126263956338,-0.00231012362235004,0.00129746523876795,-0.0165245124358154,0.015798689345043,0.0304320814829643,0.00335255308128872,-0.037335329396709,0.0199387170465976,-0.00916668880317944
"SRR30606508",0.0554373884971244,-0.0463674309305552,-0.0465877040113566,-0.00294325438282326,-0.0612547013569329,-0.0111282084337335,-0.0480687322633503,-0.0458779347369866,0.0101404975941413,0.0402416237733106,-0.0365606083329153,0.019920518064179,0.0326516181979039,0.0342106711875336,-0.0326732908449033,0.0709935455619678,0.0240198162776284,0.00890778926648716,-0.0193374058652735,0.0016575844665919,0.0501088656121484,-0.0205195283004207,0.0162838444771913,-0.068148350381696,-0.0201731793998743,-0.0337685396335465,-0.0269844387605957,0.0263214446655435,-0.0344608232566142,0.100474761958857,-0.018771256751383,-0.0844933943935035,0.0116556165997616,-0.0280308377482031,0.0214367889946834,0.0154067221577077,-0.0408847244290818,-0.0234438141529026,0.039193434667863,-0.00804698990418692
"SRR30606509",0.0368496929999091,-0.0448479425581081,-0.0488222603098556,-0.0145359861356828,-0.0604290486585643,-0.0119297811700334,-0.0417644904894771,-0.0245189497956676,0.00159628493633177,-0.00113869509535735,-0.0355934267159307,-0.00483489645322539,-0.00492589096913515,0.0543254290026091,-0.0313132781684812,-0.0162677523937937,-0.0672833872088634,-0.0166297209861865,-0.0472191478915037,-0.0368766033071449,0.0671414315723306,-0.011228444036312,0.0858814356438566,-0.0674082397455096,-0.0175460550743365,-0.0357329920802018,-0.0243643950483709,-0.0103075487641623,-0.0284077834630635,0.0258852776713855,-0.0170059025227752,-0.0749749113490021,-0.130121149165966,-0.0274815113076241,0.0297116988640971,0.0305262015476883,-0.0306502148495947,0.0102072948576899,0.0279886625296311,-0.0129030951962217
"SRR30606510",-0.0184928240937481,-0.0249765167583867,-0.0373279005540665,-0.0182822296011957,-0.0461333008362558,-0.0140005625039744,-0.0459446620186013,0.0335227795907413,0.00116580471643956,-0.0514202986390684,-0.0368352233083794,-0.0113353691163625,-0.0622987110842702,0.0566770785587009,-0.0400890222453591,0.0486599460410399,0.0204013286864633,-0.0424696576151461,-0.0493551315435917,-0.00357278681082782,0.0624266656433489,-0.0155637114204611,0.100068609433156,-0.0113985135584905,-0.0182187573162404,-0.028740871679771,-0.0214324702376904,-0.0628012279680266,-0.0233779232523242,-0.0294257312965567,-0.0122773355339265,-0.0343165637143307,-0.00167866109785655,-0.0244871622550073,0.00624474800323375,0.0534444088096428,-0.0270211825358967,-0.0520926191670865,0.0104165309638924,-0.0134969344838222
"SRR30606511",0.00761748039458011,-0.0342405515795284,-0.0418799165753983,-0.0113168749608586,-0.0565428819116265,-0.012413940802746,-0.0581938229116459,0.0169489252667516,-0.00577747417521685,-0.0274277875258682,-0.0338813982093042,-0.00901158013240702,-0.0329840118942327,0.077668905812651,-0.0334273739952844,0.0389465901024101,-0.00749822202584207,-0.0289269644360225,-0.0518882282936642,-0.0139114915781679,0.0587538398909952,-0.014571998717115,0.0859865721843207,-0.035569730318617,-0.0174051752579298,-0.0387627488697717,-0.0215368772555416,-0.0403762787687112,-0.0264598623888318,-0.00222562451515091,-0.0122021971257539,-0.0582586253419938,-0.0427848236574767,-0.025770682119693,0.0141457782948838,0.0396664188104274,-0.0260622784741822,-0.039525195211834,0.0181190092089192,-0.0126279157457185
"SRR30606517",0.0504514329401668,-0.0503903927575729,-0.0501035841878932,0.00671158908898307,0.000687941555955712,-0.0136609778151664,-0.0504279532589353,-0.065747126421334,-0.0392210636603422,-0.00216485361090473,-0.0455952508789149,-0.045337991458679,0.0365855671842633,0.0531208747906666,-0.0405110634234178,0.0676530332162508,0.0107155385276066,-0.0322751786372834,-0.0358837584924786,-0.0136909634104068,-0.0909635186689364,-0.0171373965105734,-0.062109548206991,-0.107346991848063,-0.0193127285787588,-0.0292214360312534,-0.0207170170013088,0.0199605655040785,-0.0277618099375139,0.0662743035163861,-0.0284394355947097,-0.11642300653729,-0.0480962638988615,-0.0283224652170289,-0.0208725592841032,0.0228222960847243,-0.0310234688235092,-0.0205990688226698,-0.0105837401978594,-0.0127983918068633
"SRR30606518",0.0156490513572861,-0.0458944576300747,-0.0529788474913055,-0.00723087869199584,0.017323865668847,-0.0110951830480687,-0.0335590097234043,-0.0501704291804511,-0.0367980444815114,-0.0352453249053037,-0.0529360390486885,-0.0601590467278749,-0.0081850050399775,0.0401086447202887,-0.0498786269024129,0.07169704404835,0.0397143659370478,-0.0542910349760335,-0.0418351710468863,0.0112872820168922,-0.0973178314469835,-0.0182024141415858,-0.0467827064901939,-0.0948695889174229,-0.0241822101489771,-0.0276463225081394,-0.0258378653792149,-0.0189468580185918,-0.0236833447255427,0.029073226094138,-0.0220845655443632,-0.106095062335555,-0.0228878402025151,-0.0264284279317291,-0.0360993815286748,0.0426143650139547,-0.0322051794090162,-0.0234951178152498,-0.0349260543398845,-0.0134883292578329
"SRR30606519",0.0214604518894335,-0.0445912127869642,-0.0490964136860123,-0.00316144017291786,0.0154808453669725,-0.0117606990374275,-0.043254390572123,-0.0482675123542119,-0.0377928878931141,-0.0314206460676949,-0.0486309266284489,-0.0574409540225536,-0.00740554202857481,0.0440512599630551,-0.0469536627899126,0.0789602716545952,0.0401825267542961,-0.0499932378516484,-0.045710121206704,0.00902032202722761,-0.0934500305542036,-0.0188151674603684,-0.0468420732135226,-0.0845603391999197,-0.0200755540358121,-0.0298535402233745,-0.02370640804239,-0.0199161591672572,-0.020729635201892,0.0238470416479925,-0.0214646421227444,-0.0938707328238002,-0.0217065789342319,-0.0286032335274132,-0.0373861035369921,0.0388867882424873,-0.0282362920841448,-0.0301181839767555,-0.0303939072999292,-0.015989089262941
"SRR30606520",0.0442427917358663,-0.0484749542166858,-0.0516760710119455,-0.00484571074855811,0.0110145626929632,-0.0131340333584374,-0.0449357611267338,-0.066652634978704,-0.0403208263253029,-0.00885539466090034,-0.0492135991357289,-0.0492575727515343,0.0237275357361725,0.0447191057069039,-0.0440575310015493,0.070909982763087,0.0321998227348854,-0.0372309884744484,-0.0349349385165456,0.00529206252663158,-0.0965661410790401,-0.0162493087741399,-0.066237044195434,-0.106929588942817,-0.0216107752262713,-0.0280536455268911,-0.0238211197704451,0.0105654532924092,-0.0277597437287363,0.0572675125953292,-0.0232950853760621,-0.114237826888677,-0.0522521799536884,-0.0290683134025775,-0.0315742228612294,0.0265157346820559,-0.029617976497655,-0.022701266704552,-0.0197317715139372,-0.0122709289626905
"SRR30606521",-0.0510550602825977,-0.00298212487462626,-0.00466965711255918,-0.0191527684765764,0.0213549030015747,-0.00665342849574723,-0.0619020131444425,0.135219574493323,-0.0124310295841529,-0.0870830100724717,-0.0204108489098441,-0.0339883120105772,-0.07165775632008,0.0645483536343305,-0.0238416066008739,0.109116388012504,0.079546701005518,-0.0612646871684967,-0.0428218211388222,0.0220642016137008,-0.0590318023347729,-0.0108985206417528,-0.00726831072673772,0.078112089469285,-0.0070534911770324,-0.028381830776166,-0.00530831847623729,-0.0923145928367376,-0.0241736040221874,-0.0774596607709433,0.0042137855745582,0.0181330178488919,0.109266235552583,-0.0151898354714318,-0.0511056541132071,0.0341489674353774,-0.00285386007026186,-0.0608682263250296,-0.0328992891812018,-0.00659380189916849
"SRR30606522",-0.0200483409465332,-0.00886694218902875,-0.0140326016829805,-0.00801730663207797,0.0164871911582399,-0.00816134960757879,-0.0569169320420554,0.101182349037285,-0.0154699080670127,-0.0545887071056119,-0.0342690193384532,-0.0172767117281812,-0.0238287221275174,0.056029210193538,-0.0362177789654953,0.139364372985902,0.113237229947387,-0.0508889668825948,-0.017335432390711,0.0526495950973159,-0.0592532415334514,-0.0158295907844541,-0.0338627681853108,0.032129004406214,-0.013585702500946,-0.0149303489370747,-0.0109033733792159,-0.0376177234159629,-0.0267874787629023,-0.00574526757591002,0.000337410843827678,-0.0297576472984241,0.0916487336301796,-0.019600996491361,-0.0453686800758325,0.0182257876133649,-0.0124338310897523,-0.0801011079746426,-0.0137210775602972,-0.00739130251675482
"SRR30606523",0.0495664286551703,-0.0494734236643392,-0.0497242848713278,0.00266192968353661,0.00410199744059459,-0.00815124894263375,-0.0583864671463914,-0.0584532597815348,-0.0409702941761453,-0.00339430807387761,-0.0455743310249008,-0.046795197521666,0.0385150397540234,0.054473077661494,-0.039041834190737,0.0775558963727022,0.0217980148821067,-0.0306458401005456,-0.0360778771923962,-0.0176624646612139,-0.0961109951689843,-0.0205195283004207,-0.073515740166118,-0.105035716746484,-0.0212450566437234,-0.0283701731854468,-0.019549357197957,0.0219088051188493,-0.033133564141612,0.0710663929191252,-0.0206574621853912,-0.111876499140683,-0.0392164429665948,-0.0268588003606114,-0.0269918203087249,0.0211940216187875,-0.0285384432219474,-0.0289260948938947,-0.0138286483058028,-0.0137517270164149
"SRR30606524",-0.00884947599054815,-0.0134284715091027,-0.0243240991023361,0.000221716459037806,0.0220920856192699,-0.0114992648476319,-0.0512729334733537,0.0567795660797927,-0.0292885214154056,-0.0397680988147673,-0.0355348952281847,-0.0245550752960351,0.00249292128244064,0.063053988454977,-0.032128699970721,0.128084965137793,0.113181184354099,-0.0325162266354196,-0.0241377049146374,0.0590734709764784,-0.0684995122465777,-0.0136659463900132,-0.0488773245703115,-0.00277611038573808,-0.0146437402217923,-0.00566225094226111,-0.0114576246216752,-0.0105474056395984,-0.0246731816888592,0.0293255856656817,-0.00737306450477586,-0.0467750919556442,0.0655742462665158,-0.0203451391242865,-0.0452670832265941,0.0180586671199551,-0.017238184074071,-0.0674430712400023,-0.0161354005788722,-0.00885505970691545
"SRR30606525",0.0587227893840999,-0.0454676826842718,-0.0464359409906377,0.0129844306704769,0.00580398859428211,-0.0128639567409544,-0.0524976679604765,-0.0830335419355038,-0.0483475747410656,0.011167366626728,-0.0439651289452397,-0.0363998786235752,0.0689701218047045,0.0519619609478849,-0.0357718362642722,0.0963650433948231,0.0511747535299505,-0.0175385353949717,-0.0273869048266522,0.0239867620730814,-0.0920604276614709,-0.019878698467763,-0.0993154191479816,-0.122245593735013,-0.0197521187127808,-0.014381509335333,-0.0213518352122505,0.0503147893095457,-0.0308617103675099,0.106997430712108,-0.0278048015558001,-0.124742577699953,-0.0291391833271496,-0.0282326781945962,-0.0317836276851975,0.00501973916969535,-0.0303241445910013,-0.0260051584581543,-0.00409147290528085,-0.0108509587012464
"SRR30606526",0.0334251711966746,-0.0365357932106092,-0.0409129609869517,0.0142991546989049,0.00428631545617874,-0.0103178836905416,-0.0654995389356291,-0.0359928272323571,-0.0417368498968488,-0.00497392753657444,-0.0396833437699615,-0.0353956756626951,0.0441878119575622,0.0671437423393451,-0.0316574897123659,0.128755277798945,0.08217601577391,-0.0175225355658927,-0.0316889716090187,0.0375972261557924,-0.0865718153629575,-0.00884312662274496,-0.0775770892097566,-0.0883979107426222,-0.01579077026648,-0.0174964448897609,-0.0175926739684858,0.0248746948417713,-0.0297837292137502,0.0823462211620633,-0.0168172518813144,-0.0981484862820521,0.00586835337812729,-0.0254274567128062,-0.0384915712543363,0.0138851687356159,-0.0239141119039392,-0.0624435784672769,-0.00858083165748321,-0.0070627199472662
"SRR30606527",0.0635897281559902,-0.037342537833868,-0.0457429315779429,0.00782052203286514,0.0167673709535935,-0.0109008082695456,-0.0251327535173227,-0.0639398112116844,-0.0417043370364244,0.0343267250776249,-0.0417801639134262,-0.0200800096712343,0.098716013585557,0.0281548798056034,-0.0385367802436815,0.0990818427379571,0.0790567217411693,-0.00192737949587117,-0.00781865844089536,0.0587207993565741,-0.0910698779646941,-0.0182851690414713,-0.119007291635817,-0.121304981745995,-0.0192134251295397,0.00436751166274721,-0.0228066179430213,0.0876082194944134,-0.0341554945729468,0.138844095416168,-0.0176711023520925,-0.118806242161346,0.0183337549033231,-0.0260910265855289,-0.0339194168042324,-0.0123253901462862,-0.0381386633568799,-0.00505844302287623,0.00317936713607805,-0.0132488330689202
"SRR30606528",0.0728414827544679,-0.040706488191621,-0.0406677174592119,0.0128115390322669,-0.00776567098472185,-0.00841955906080862,-0.0517592130251176,-0.078801426021618,-0.0408355994702407,0.0441098787687398,-0.0376696590865976,-0.0109358607593381,0.116622202083558,0.0642607917047672,-0.0308458217133934,0.122382762725322,0.0754795159175329,0.00838798044501403,-0.0112151005491882,0.0507608745596001,-0.0820562767291658,-0.0156133196065726,-0.125898892351702,-0.122672457526639,-0.020197962304897,-0.00811723047066873,-0.0204561348907748,0.0897757055806156,-0.0411891446217123,0.152329593643837,-0.0258344237207111,-0.121013729357901,0.00705607634074397,-0.0239484672173987,-0.0241639962880976,-0.0288313046220878,-0.0385478203278247,-0.02018259066724,0.0176739898822927,-0.0133551399483422
"SRR30606529",0.0308653503902613,-0.0225404011139136,-0.028621002293925,0.0010057872411848,0.00989767660536957,-0.00884628900996295,-0.0496818727957388,0.0174106569043281,-0.0357770126823225,0.0113456631067202,-0.0329903264836595,-0.0133964464786902,0.0594391881166733,0.0391125245055399,-0.0314442755239336,0.134370049975285,0.110178733560862,-0.00769433811762479,-0.0112767899189081,0.0729114732259445,-0.0706513398548399,-0.0120663524332789,-0.0841653811901789,-0.0508945402994668,-0.0186705815369975,-0.00619626413595664,-0.0180627796804168,0.0433157458760598,-0.0382748214071184,0.097744634154623,-0.00963436679249202,-0.0747893907255763,0.050243268086773,-0.0248826386185174,-0.042015994326632,-0.00537618013966249,-0.0269726163412381,-0.0284261718517967,0.000390675801983098,-0.00944618820054058
"SRR30606530",0.0229418825318253,-0.0250042919007211,-0.0321236636816337,-0.0168222070919688,-0.0440785909389996,-0.00819318256404742,-0.0502101362430151,0.0220596989947979,0.00554302408188566,0.0180474064439144,-0.0307409051766844,0.0276530720979602,-0.0010634888538709,0.0313102149395521,-0.0333161258963876,0.101279559144986,0.0759274146807602,-0.000328858009090123,-0.0119295135056212,0.0253345903342413,0.0550847059054761,-0.0186079925535245,0.0240199559100231,-0.00873016467368049,-0.0191031568376011,-0.0238018223560092,-0.0246093475974444,0.00327264280328469,-0.0303963493725254,0.0608227690902262,-0.00983734911460904,-0.0382390198682449,0.0630696004838728,-0.0268298509183963,-0.00195462466413488,0.0238459530627529,-0.0298116335781247,-0.0570167130502088,0.031273231339903,-0.0102548406422017
