"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEpaleturquoise","MEpink","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsienna3","MEskyblue","MEskyblue3","MEsteelblue","MEtan","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellowgreen"
"SRR30606522",-0.0185709254204595,-0.0124144393480545,-0.0203496526387867,-0.0175297037440453,0.0294133582054535,0.0159432074990623,-0.00699135955372492,0.101804577124952,-0.037298881991494,-0.0651794782394446,-0.0567791176847609,0.0209204694336059,-0.0265110201050381,-0.0575570459739283,0.0561374532773021,-0.0370248792592573,-0.0035027146644999,-0.0449416577791759,-0.0383067329222181,-0.0873301282453164,-0.0270793157006179,-0.00829041358040924,0.132265366723354,0.0380241727536541,-0.0477849661242603,-0.0164417513865023,-0.0192926960346283,-0.0209977069995864,-0.0323697366927252,-0.0107189638018746,-0.0424319781981421,-0.00936109256561224,-0.0159053513836191,0.0485628024342128,0.0431055460878643,-0.0108507099576679,0.13579201824958
"SRR30606523",0.0612698099289357,-0.051100814513532,-0.0294410906591952,0.0525399242127466,-0.00295077444486756,-0.0726297052034583,-0.0223381557204012,-0.0307201499198995,-0.0433781951362667,-0.0875384387739919,-0.00391082765305895,0.0210274712654057,0.0465383312073347,-0.0324988656410754,-0.0140502223412878,0.0250347177890908,-0.0134237803138719,-0.031847276293233,-0.0422884688404591,-0.0353014145715471,-0.063918077974131,-0.00762055730461006,0.0493358800175197,-0.103644949086974,0.00300864421003854,-0.0228081070270565,0.0385150205714911,-0.0257836965350695,-0.00531105568943966,-0.0148443073976959,-0.0330580683538632,-0.0113162535997221,-0.0268476566905476,-0.0389540377279074,-0.104494950744597,-0.0190859578811818,-0.0588560926608868
"SRR30606524",0.00124090683814116,-0.0190501630857104,-0.0240815434019301,0.0129747299041476,0.0373343325661587,-0.0155085810063669,-0.0176097513616679,0.0748914984924004,-0.0268804361388871,-0.0696200224196714,-0.0411007622913693,0.018158114209542,0.0107633155212534,-0.0392421261923786,0.0637373084370342,-0.0275741679569446,-0.014833996716111,-0.0469973782604929,-0.035925318578375,-0.0750763604308517,-0.0364559294531197,-0.00472877067028086,0.129233173329415,0.00101982084585455,-0.0308631928361132,-0.0142802703837972,-0.0139977469432807,-0.0226371970261159,-0.0286638993389114,-0.00797305417268869,-0.0272974584539178,-0.0117296579576703,-0.0175238242292368,0.037906396632877,0.00904364672142131,-0.0117851125334114,0.0610785716169411
"SRR30606525",0.0789969067064036,-0.0471052611511114,-0.019568245569362,0.0823874505170371,0.0201824074322378,-0.0902807660487076,-0.024765537104252,-0.0215091305132003,-0.0322095762035901,-0.0840458341975044,0.00749732780366129,0.00396696173049856,0.085160883125477,-0.0195877329072513,0.0314923703920601,0.0339934023185918,-0.0140187401828542,-0.0353761520395797,-0.0413122456600373,-0.0329038454676446,-0.0847396077826111,-0.000709854519246584,0.0780009661504358,-0.120033245866315,0.0215465418112268,-0.0235380192290349,0.0377816999711263,-0.0249709607880886,-0.00773960349116695,-0.015666318746336,-0.0101363891166753,-0.0125796360708799,-0.0115177012584896,-0.0591797438191374,-0.15299247217452,-0.0207291396682474,-0.0762647413462284
"SRR30606526",0.0511018244512639,-0.040071365808092,-0.0234644448348012,0.0577285684473866,0.0225760065022979,-0.0557275620960959,-0.0197910078840461,0.0171809163484187,-0.0426648501652826,-0.0804556898244899,-0.0114818393863152,0.0128996289282794,0.0593926742018322,-0.021465568901916,0.044257192262753,0.0127361674311774,-0.0168299034143696,-0.0410098671291786,-0.0376777055390209,-0.0720390253123397,-0.0611770104544146,0.00358774633528606,0.112179000071174,-0.0856229126035458,0.00679198726809082,-0.0177696572626349,0.0183447447689474,-0.0257560619733833,-0.0171366421736348,-0.00104856390494628,-0.0118459404728562,-0.010682985175714,-0.0175442329435937,-0.01610441239304,-0.0858567812218226,-0.0169304167990042,-0.0424119964125023
"SRR30606527",0.0929563614228071,-0.0408323323667581,-0.00801473720914322,0.119398371197642,0.0428610139096385,-0.101772647074276,-0.0132973547686672,0.029121659250917,-0.00308771291514021,-0.0853747175692192,0.0175231205452006,-0.0200161973058118,0.118170042004214,-0.00469734467139646,0.0721674558028911,0.0432472289491141,-0.00919224509104846,-0.0405198520320183,-0.039417642336108,-0.00792195126642515,-0.0971240794033368,-0.00795025300867148,0.094323254377747,-0.121531005753195,0.0455484100215441,-0.0251723797911061,0.0348656381229923,-0.0228137493152024,-0.00303021488338016,-0.0151735568159932,0.0153573378845254,-0.012259660831885,0.00421432263702489,-0.066278261221124,-0.16332064852845,-0.0224563149369021,-0.0647209635084218
"SRR30606528",0.105718127138501,-0.0420228161788639,0.00191296194140094,0.123944687162479,0.0307226063565206,-0.0984714295841782,-0.0183263322510217,0.0167986490728274,-0.0284231005435876,-0.0755735655806004,0.0332389949880686,-0.0298713265784661,0.130348256391746,0.00486674002655914,0.0611729254975008,0.0700907332733658,-0.00969373894974375,-0.0286578434728952,-0.0375444651798399,-0.0214780964276766,-0.101161422140258,-0.00573861984239068,0.106847043048357,-0.124400755563663,0.0554793614669754,-0.0207494614857817,0.0386185435225767,-0.0182328668339926,0.00866127781527616,-0.0112804325797516,0.0242992733017809,-0.0109514811924064,0.019001081342919,-0.0976141634571902,-0.172841707473267,-0.0198537714253759,-0.078825271568666
"SRR30606529",0.0537917731751232,-0.026327382947296,-0.00893338398855495,0.0764126177713331,0.0454427868015045,-0.0573283416273397,-0.0135105108663211,0.0584296834854578,-0.0242219896584008,-0.0695852364194301,-0.00741644071710303,-0.00881508932412904,0.076889742293703,-0.0131222423762324,0.0824071047529375,0.0197713166563022,-0.0153148003979833,-0.0439922819230582,-0.0367783942518963,-0.0331258334975223,-0.0643109254422921,-0.0118304328934866,0.13113351998945,-0.0514933896571518,0.0219670199352588,-0.0212736158168935,0.009948084935114,-0.022038463937382,-0.00565083365618508,-0.00842956252405401,0.00939012328592613,-0.0112180296677423,0.00189165544562961,-0.0217608223193127,-0.0623591379117786,-0.017758363014192,0.0331251729699856
"SRR30606530",0.0312753880865294,-0.028874275437395,0.0338068784209606,0.0397146201032392,-0.00343044542867127,0.0329406840122597,-0.0179009225011201,0.0725120657606544,-0.0383131976917964,0.0475127105948509,-0.00728046312518015,-0.00995084873768247,0.0280226758502463,-0.00890358781066052,0.0319565099132904,0.0285446877284486,0.0096985693529262,0.00659665336793969,-0.0375101243648834,-0.0631377781982656,0.0304577744076388,-0.0146412386541341,0.0882174032121765,0.00127882374396354,0.0221318029650504,-0.0193752496099407,0.018844884444088,-0.0256043316775826,0.00994685440464275,-0.0161082537393327,0.013190566684089,-0.00943107326684385,-0.0203184058272794,0.0266363654916188,-0.010543109058124,-0.0240600574935228,0.00117949895640338
"SRR30606531",0.0991246903460992,-0.0434777965237607,0.0479660984383758,0.115613735948922,0.00125615243436752,-0.0319991468572886,-0.0227716458544062,0.0258402516272417,-0.0297015277990344,0.0387261870980799,0.0434754630443399,-0.0434167525691253,0.116618679521056,0.0181248325344325,0.0472966774274822,0.0907390511268871,0.012521841231781,0.0176796492682374,-0.0374468070989059,-0.0224818425396061,-0.00414300011090669,-0.00346670259654823,0.0849840523849155,-0.0810800409949619,0.0739523368161955,-0.0218426591726041,0.0465143622047125,-0.0242179421151959,0.0286831871762913,-0.0116547186528651,0.048828462367749,-0.0109067116969859,0.00392936846508829,-0.0596564401841565,-0.124895643563417,-0.0248218946222741,-0.0700629938121538
"SRR30606532",-0.0558585739298036,-0.0407695129884481,-0.0815749345983122,-0.0865462674829653,-0.0214253800964018,0.000770452799600065,-0.0268924102341343,-0.000586878789926504,-0.0220964463335993,-0.109099772857675,-0.0818969726143204,0.0993882346991512,-0.103792098249538,-0.0665523354423471,-0.0753576658856887,-0.0733216651211267,-0.0269528563710463,-0.0462004330593313,-0.038217016226026,-0.0539167512880655,0.000487425794487242,-0.0107949517997643,0.0248408442284354,-0.020970306606544,-0.0928868182000154,-0.0181232007267066,-0.011190352608119,-0.0232794963306395,-0.0324794400478577,-0.00902600175843219,-0.0795479718765109,-0.0136066933873708,-0.0774489481415448,0.0951841338325264,0.0578036704051199,-0.0183223946888003,-0.00746906916263888
"SRR30606533",-0.0554333297662142,-0.0370349695203386,-0.0779547594438954,-0.0825865656890301,-0.00225541387253217,0.000614793855699718,-0.0275079028801302,0.0113365939102057,-0.0218014605510978,-0.1017582295056,-0.0818121408974356,0.0899734621556065,-0.0979479347474776,-0.0662925347546341,-0.0382001763380892,-0.0737746424470591,-0.0260628246780286,-0.0523068999872138,-0.0350735339243358,-0.0558121099605647,-0.00304565094423314,-0.00977535178678412,0.0360068593163304,-0.0202717746492339,-0.092001044170625,-0.0176661161417579,-0.0142415901455014,-0.0275789866709948,-0.0292618535021486,-0.0134288148410605,-0.0742402289083161,-0.0163558268670287,-0.0662499136222659,0.074085117817539,0.0571948059166031,-0.0174936561993896,0.00361452268934038
"SRR18568313",-0.012705033148606,0.0389619466947202,0.0363680644529521,0.0303039148274368,-0.00715537996832512,0.0420450844567708,0.108680777405143,-0.122141960551411,0.036609571298808,0.0393740417454727,0.0719968869583459,-0.0266135610658047,0.0313898533662562,-0.0358281745793682,-0.00438713648713836,0.00389244513892584,0.05789783572447,0.0537590222735899,-0.0370754908933605,0.0392667357758618,0.0504651097427888,0.000304553848037978,-0.0468402555080504,-0.0323628511422014,-0.0141565388758355,0.0745621899863384,-0.0233001092972073,0.0564783671630493,-0.0646136302761245,0.11010791979025,-0.0210610150712626,0.000761742532403446,-0.00698753736543037,0.0206191826325528,-0.0141645558762348,-0.00956476454718459,0.033793750983626
"SRR18568314",-0.0190754252137894,0.0397194991974791,0.0278817472241861,0.0231400250728696,-0.00218347874340279,0.037547310919602,0.109912553767917,-0.122274932010052,0.0468025271871873,0.0342637122813328,0.0758366373364974,-0.0173340538910137,0.0210458560841968,-0.0415301113731584,-0.00276359498774358,-0.0088426685668984,0.0507668925781696,0.0512163205734112,-0.0388807881534717,0.0517353111089938,0.0523370102814425,0.00149414853801204,-0.0566373655163215,-0.0321566831880786,-0.0228436166282845,0.0654439358366186,-0.0231198394403554,0.0396382231168906,-0.0735240428237141,0.0379320376059365,-0.0303466646153002,-0.00325019585125671,-0.014296501546186,0.0317542814046901,-0.0152195718076412,-0.0142844978957074,0.0342643549836519
"SRR18568315",-0.0378859410406915,0.0478227391150918,0.0267514488550488,-0.00977539216908171,-0.0137970207678032,0.0598029780477057,0.120176752391802,-0.0927367627025659,0.0371179997589067,0.0413723655220131,0.0605371735316802,-0.00980698567608438,-0.00701128362471882,-0.058364812186826,-0.0150814459147293,-0.0152150596812966,0.0551878243124422,0.054626519608932,-0.0457828849387357,0.0355210780837094,0.0670165507100861,-0.00193014213859843,-0.0512266929834174,-0.012039933203818,-0.0495565747841797,0.0634525852821185,-0.0369590907447924,0.0273642842811015,-0.079256853592821,0.101241307647258,-0.039910186175035,-0.00747980513927209,-0.0181267337698573,0.0403233789682579,0.0117892207400998,-0.0129030221672868,0.0465383006428212
"SRR18568316",-0.0656112893654949,0.0792973279680737,0.0392114516908945,-0.0229677006616659,-0.00634100411796921,0.104701707999644,0.189010909143881,0.00788278748752866,0.037452675764947,0.0541748928695721,0.0657257056392323,-0.0233938880058012,-0.0115392130084979,-0.0636242652897285,-0.0117351944302921,-0.0379474098149549,0.0516623194588432,0.0477295766552002,-0.0476777106955066,-0.0727916683561522,0.0804687427011622,0.00594822755373995,0.0135772073727739,0.0518717249851054,-0.0664459498054394,0.15738752017015,-0.0720144067487531,0.108168036202403,-0.109000667036486,0.249715372046582,-0.0380556061049516,0.000314698006241681,-0.0132257907968183,0.074920499439562,0.0834462700624198,-0.001503298142187,0.0939870876144773
"SRR18568317",-0.0723433410878183,0.0763668174190584,0.0344821440342602,-0.03059186565322,-0.00102678654920035,0.105229917768137,0.238959341889715,0.00776958333785463,0.042407350878083,0.0533997376396631,0.0614536878503831,-0.0179676536808548,-0.0205744387901107,-0.0654508914306933,-0.00448328748350361,-0.0466928343062602,0.0481292058988572,0.0448260879163488,-0.0461753918348796,-0.0867614505563294,0.0782463641257612,0.00287701590712086,0.0327779332349179,0.0531688141190642,-0.0716650314804867,0.269112392164,-0.0747463732775139,0.194015547987287,-0.110734594677098,0.148356885436961,-0.0397054811954166,-0.00099226427612948,-0.0162238772611888,0.087291524501856,0.0863575286027809,-0.00589945153022814,0.10789880050775
"SRR18568318",-0.0901367203512272,0.0665577413065626,0.0312778637098852,-0.0468682323837219,0.0146317684386653,0.110539975394189,0.266859629933022,0.0236934163923703,0.0499611986287151,0.0482786199860053,0.0548244287765295,-0.00658716882917741,-0.0474568736980791,-0.0661505986468332,0.0137777173132647,-0.0672394151663157,0.0340266717865866,0.0388101954735934,-0.0461259273040197,-0.121154544788229,0.0666663877070652,-0.0022548611110757,0.0729410968312975,0.057751010491456,-0.0967182389164137,0.381651023844782,-0.0886968002158387,0.264931793889691,-0.125424350125118,-0.00728248841789067,-0.0534190809878202,-0.00722500243977472,-0.0258443196720731,0.119386573126728,0.0900362858345689,-0.016877812844101,0.121466950032647
"SRR18568319",-0.102257262688069,0.107580104052853,0.0192820739889273,-0.0487456082441815,0.0450389355320291,0.101787114034145,0.281689162632706,0.0903867779410686,0.0725305495246771,0.0237294284880695,0.0301448039328563,-0.0209119983445163,-0.0378823247812216,-0.0720845628430827,0.0383827690705766,-0.091446065124473,0.00132331529657449,-0.00263610109213137,-0.0404282219445294,-0.0630164527416861,0.0520097375331242,0.00317452074287216,0.0804788347521033,0.094487454896271,-0.0926512562198033,0.200199368757969,-0.112493583922876,0.122985481308621,-0.1356922762,0.0235326771122534,-0.0447785884642554,5.65070493886098e-05,-0.00945405748910329,0.125557451125152,0.127045988963964,-0.00835348285567285,0.137871716957315
"SRR18568320",-0.0919515599650125,0.104733666753428,0.0287823787919228,-0.0411118696806855,0.0176117580571474,0.110150495512671,0.243112974618083,0.066032933594464,0.0570754249897002,0.030228761535927,0.053855091399653,-0.0259372636987863,-0.0250639097420996,-0.0688410205774205,-0.00421790306959912,-0.0693537916565446,0.0160067846016715,0.0147819055934039,-0.0429390224415543,-0.085725085791714,0.0598540099792196,0.00342782824478121,0.0517190772253304,0.0841147382889994,-0.0834280270243487,0.156273062084265,-0.101045504731088,0.0861591545871036,-0.13062715992677,0.0358155237199971,-0.0408929192829913,-0.00213359880056639,-0.00907457348528701,0.110010309882315,0.120285549983948,-0.00960740310346876,0.126337522121508
"SRR18568321",-0.109125009119316,0.10098730664162,0.0188840873407264,-0.056679560836152,0.0429511332715646,0.0981441846270523,0.320188027634709,0.0979274113608713,0.0768117788661719,0.0280317083272919,0.0237476949480997,-0.014570471967703,-0.0508229255541388,-0.07981149697856,0.0307200709066499,-0.0959195903618642,-0.00349844154818557,-0.00230748483169224,-0.0402885786529651,-0.00297777520369557,0.0579408687603138,0.00473595771320384,0.0517486104500728,0.102792107619858,-0.109157807861664,0.350241562976084,-0.113738744668832,0.243275293481972,-0.140131730485418,0.00539679130009713,-0.0569705331260727,0.00281751274702551,-0.0117638172954422,0.129795489602914,0.134106837525484,-0.00336888226891973,0.14727027715394
"SRR18568322",0.0416218184857368,0.0392461875612173,0.0589926410995165,0.117111679768862,-0.0259238516163808,0.0111820327599094,0.0921289614801767,-0.0746863188994105,0.0463965092846688,0.0276320990349963,0.126479855488753,-0.0736713075588026,0.122274780358362,0.0220050200368815,-0.0511486536147011,0.0436597429242512,0.0620095478068569,0.0595824270025508,-0.00804152845883826,0.0723745211336318,0.0109696188889383,0.00920254589449252,-0.0680997008346768,-0.0304048170613838,0.0622083782800229,0.025790509747279,0.0035923895600504,0.0141659358216953,-0.0255418902007393,0.0828575407962339,0.0499137729728989,0.00189077859631318,0.0291199502554422,-0.0335221620926001,-0.0235566679020271,-0.00532871999687707,0.0157157471420217
"SRR18568323",0.0214591556560335,0.0384611876151694,0.0485383749089001,0.0876580911884835,-0.0223941364965581,0.0241185842752794,0.0735170322299412,-0.0604293242465852,0.0458903939519827,0.0216517498006439,0.101519460733431,-0.0550349601947584,0.0891219951745194,0.00158199137517102,-0.0406717813100532,0.0252307280321905,0.0570562220798489,0.0517977135177211,-0.0187290555387749,0.0606043221416997,0.0204376443346942,0.0084179553888557,-0.0563235150851248,-0.0151146327508688,0.0343392005544693,0.0225000241846817,-0.00458797575778023,0.00885898155083936,-0.0390292677712329,0.0404538273823818,0.0253232627125754,-0.00218024139297197,0.0133776581277344,-0.008100722412403,-0.00708108385249083,-0.00819732620344501,0.0273733284578301
"SRR18568324",0.0215615611631457,0.0521997026292112,0.0501256131241687,0.0853947734023097,-0.0118524729471933,0.026077773522651,0.1070560801836,-0.037343078638017,0.0306287318238521,0.0342534925343649,0.101119994190374,-0.059123073250712,0.089617812553782,-0.00823947064908205,-0.0182658296936521,0.0220448655479041,0.0568530956438828,0.052045849975569,-0.0279044735048672,0.0200035668766319,0.0222502032474737,0.00607492949473478,-0.0224819649546203,-0.0080943142280227,0.0302803272240838,0.0265270496783583,-0.0103803692484277,0.00702746148965408,-0.0472218917689702,0.0499641814530684,0.0186590672772726,-0.00551464031147201,0.0189840686553697,-0.0131062162319369,-0.00976337811969022,-0.010832281288811,0.0371401120161989
"SRR18568325",0.00606622611553822,0.0451095951225167,0.050124694188618,0.0834767321302379,-0.00901299876413578,0.0440473215248369,0.151035716564335,-0.0124048410422927,0.0546106079139974,0.0414370571829682,0.0939946289746762,-0.0578839307550476,0.0918540812889145,0.0156829032225064,-0.0285151368723848,0.00047325844699453,0.0558626428617461,0.0498637171844447,-0.00977151482833929,-0.0495906686780953,0.0291691325620223,0.00519424403801999,-0.00574897260353406,0.00755602003215014,0.036634606976745,0.114803016250581,-0.0305950510631605,0.0866792340149127,-0.0499324018874713,0.0306214504389667,0.0416669327182682,-0.00403367676216618,0.0167207267576537,0.0184196898015195,0.0144394069568767,-0.0149874193976947,0.054140024410024
"SRR18568326",0.00356789121882104,0.0486369134295681,0.0511345346784328,0.0819772739040539,-0.00730385579748136,0.045638792184017,0.145383416997095,-0.0101350142247624,0.0519602499058299,0.0436029103097467,0.0900379146812754,-0.0594923066174715,0.0919831755172002,0.014284056345202,-0.0224220690280825,0.00204506360255398,0.0507256119241609,0.0445499961599913,-0.0108606229926528,-0.0347755638557447,0.0277929870370394,0.00289964616749972,-0.00829682934684702,0.0124054582300523,0.037658442373929,0.0399777538988526,-0.0307722487938905,0.0248378561008336,-0.0463335255948929,0.0209512340778434,0.0451737830911899,-0.00434879537274096,0.0198556830485888,0.018240409906673,0.0246077647951513,-0.0160235228264553,0.054208319659879
"SRR18568327",-0.000355331255768283,0.042234613347221,0.0505778921078315,0.0805277221815402,-0.00943591933288942,0.0502203377612811,0.199015471342606,-0.038628611847077,0.0629860490205386,0.0453034700879984,0.121489622391475,-0.0535250583009773,0.0945365981442057,0.0181772236473255,-0.0496159581018943,-0.00656128445958891,0.0561408877107982,0.0669433246137402,-0.00916897954071766,-0.0763749825998146,0.0353533131865771,1.79152814606731e-06,-0.0236108999810191,-0.00591657731134597,0.0322413598415591,0.200485154735735,-0.0320541381855208,0.150568783272713,-0.0640572748127866,0.00776739949060244,0.0395489442296655,-0.00673764844163561,0.00902312308854664,0.0212773017893719,0.0184589367557796,-0.0124569206463903,0.0579085705851786
"SRR18568328",-0.0913993026267177,0.0955412776958924,0.0238579167523721,-0.0237818800539355,0.0454778820830604,0.0973435730796106,0.336621925379473,0.111592773406114,0.051716063093379,0.0295016499174659,0.0232461691845942,-0.0206210792115653,-0.0241160558727415,-0.0661794423851489,0.0514647015323529,-0.0832181392451959,0.00488337981344337,-0.00139739269598267,-0.0426353043251119,-0.0844490721103483,0.0536238735103358,-0.0043746463291307,0.101058300806412,0.0927676688214963,-0.078093016276913,0.274028299987006,-0.109515002732009,0.175404946754216,-0.124013812402842,0.235933099439456,-0.0281985595855917,0.00571374882398048,-0.0071852587933986,0.123713592577593,0.117219877131736,0.00229205065643763,0.15395064384707
"SRR18568329",-0.0674805565178686,0.0878568598539581,0.0362184606083434,-0.00153092242335138,0.00255525314573896,0.107667543891034,0.340052005625114,0.0778297970397995,0.0343429420579496,0.0339711412959396,0.0472214876170143,-0.0262491766679169,0.000805252085455597,-0.0459986716092306,-0.00415849685797247,-0.0568539109108347,0.0259829853316529,0.0232885841011773,-0.0328903221054331,-0.12000309091116,0.0589108559137383,0.0249978162405766,0.0791917203196054,0.0782843455817756,-0.0562597428895471,0.290607168693384,-0.0900993137952339,0.235376530810953,-0.110010466666474,0.638389061586058,-0.0127197852852436,0.0222231812651876,-0.00219271835027306,0.105397354812761,0.106759795997236,0.02722939469838,0.158893275068581
"SRR18568330",-0.0809230932696395,0.0932115520229784,0.0291469416581576,-0.0136697331390209,0.0266528983160969,0.102214135137353,0.35546183255393,0.0962600369268758,0.0463309984725051,0.0306613684448254,0.0324085216201688,-0.0231722239000271,-0.0137424678913324,-0.0585435656839953,0.0293689387621214,-0.0745895897748086,0.0128702615610651,0.00773429902829875,-0.0399150546946254,-0.0902831256644425,0.0558927376683675,0.0140741567866339,0.0977292809405641,0.0874963839766817,-0.0688924785955884,0.287339957647778,-0.101668635922498,0.211074752166673,-0.119379660026957,0.493670635284885,-0.021574795878434,0.018154154730374,-0.00476111398764604,0.115735338656111,0.113860820483048,0.0218946517451982,0.151541740984028
"SRR24107301",-0.0557563941205681,0.094365945628405,0.018175104168664,-0.0205513769701839,0.0631601848976676,-0.0204449433250569,0.0154356448281492,0.026881061723713,0.0297311566353103,0.00980422576826896,0.00755167729165625,-0.0674508186194563,0.0154058006619762,0.0330158828590032,0.075148668254287,-0.0278002928470519,-0.0448473228674803,-0.019825455111095,0.042301457144394,0.0582775131668015,-0.0648720613068812,0.000322142786260989,0.0710941931632158,0.0239492132856705,-0.0231548987002318,0.0457188862617541,-0.0946176679667335,0.0257934440842083,-0.051864894990107,-0.00837649885755818,0.0467196623952755,-0.00588782238759381,0.0909848112381973,-0.0442334179574536,0.016878318027231,-0.0131370002515668,-0.0449533755091649
"SRR24107302",-0.0562562038508089,0.0953144743598175,0.0192708164263564,-0.0192277835616057,0.0616065810354235,-0.0153949590572587,0.0154203069479159,0.0240080443084796,0.0316280702749327,0.0129849091931343,0.0093101817841416,-0.0689517155032575,0.0181821411362053,0.0319931204758364,0.0741618999633817,-0.0282716781793643,-0.0456184307932338,-0.0187947990172826,0.0447405898547512,0.0623729739802759,-0.0676550981662304,0.00667031452013415,0.060807925993133,0.0255038526504353,-0.0232035145010514,0.0443175861089466,-0.0938161066843597,0.0192496809063647,-0.047646684173227,-0.00978417255150352,0.0464896802790534,-0.00420449482564867,0.0913898667837436,-0.046849851333137,0.0181851730530423,-0.0122718768263165,-0.0473097451999801
"SRR24107303",-0.0617445321719326,0.098844593153964,0.0229911106591562,-0.0188019421486684,0.0788143285572572,-0.0106411236907102,0.0183575878170151,0.0370677944497217,0.0273772925254127,0.0123168737358729,-0.0021788460439717,-0.072295199424771,0.0164580690012127,0.0548986695468827,0.103258893538986,-0.0312781124738497,-0.0476737986438837,-0.0295307128945701,0.0600538719665751,0.00705464625351721,-0.0682539501899647,-0.00660461674531239,0.0948334209589358,0.0347938105220516,-0.00450449611163611,0.0313935016464942,-0.0975999884088606,0.0265301029701233,-0.0407827590447822,-0.0161069889749583,0.0715249191161399,-0.0069562493007157,0.0961664635005028,-0.0395400817750257,0.0261493304560522,-0.0147755450000271,-0.0440677273541081
